inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
PESNS0SE4JJPA,90,"The receipt item 'JACK LINKS BEEF JERKEY SWEET&H 10/1.25OZ' closely matches the inventory item 'Jack Link's 10000008342 Beef Jerky | 1.25 Oz | Sweet And Hot' in terms of brand, product type, size, and flavor.",Jack Link's 10000008342 Beef Jerky | 1.25 Oz | Sweet And Hot,J Links bf jky sweey&hot 35g,JACK LINKS BEEF JERKEY SWEET&H 10/1.25OZ,True,1708287731,"{'id': 'PESNS0SE4JJPA', 'name': ""Jack Link's 10000008342 Beef Jerky | 1.25 Oz | Sweet And Hot""}",DC Grocery Cash & Carry
T0CJ0W7H0QRFM,90,"The inventory item 'Jack Link's 1.25 Ounce Beef Teriyaki Jerky 1' closely matches the receipt item 'JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ' in terms of brand, product type, size, and quantity.",Jack Link's 1.25 Ounce Beef Teriyaki Jerky 1,Jack jerky Teriyaki 1.25oz,JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ,True,1708287750,"{'id': 'T0CJ0W7H0QRFM', 'name': ""Jack Link's 1.25 Ounce Beef Teriyaki Jerky 1""}",DC Grocery Cash & Carry
5JMFD7Q4ZRSB6,90,The receipt item mentions 'Wrigley Juicy Fruit' which matches the inventory item 'Wrigley's Juicy Fruit Single'. The quantities and packaging also align.,Wrigley's Juicy Fruit Single,juicy fruit 5s,WRIGLEY JUICY FRIUT .50P PD 5 STICK/40CT,True,2200029325,"{'id': '5JMFD7Q4ZRSB6', 'name': ""Wrigley's Juicy Fruit Single""}",DC Grocery Cash & Carry
DVSZNCY8MDG5M,70,"The receipt item mentions 'RICE KRISPIES' which is a well-known brand for rice cereal treats. The inventory item is a similar snack item in bar form, and the alternate name 'Rice Krispies Treats' matches closely with the receipt item description.",Rockstar Energy Drink Pure Zero Silverice. 16oz,,RICE KRISPIESTREATS BIG BAR ORIGINAL12CT,True,3800059098,"{'id': 'DVSZNCY8MDG5M', 'name': 'Rockstar Energy Drink Pure Zero Silverice. 16oz'}",DC Grocery Cash & Carry
0A7W7Z22A2JYR,90,"The receipt item 'TRIDENT BUBBLE GUM 12/12CT' matches the inventory item 'Trident Bubblegum Sugar Free Gum | 14 Piece Pack' based on the similar product type, brand, and quantity.",Trident Bubblegum Sugar Free Gum | 14 Piece Pack,Trident bobble 14s,TRIDENT BUBBLE GUM 12/12CT,True,1254601143,"{'id': '0A7W7Z22A2JYR', 'name': 'Trident Bubblegum Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry
QNR6MSZVPWWTG,70,"The inventory item 'ferreo rocher 1.3oz' is the closest match in terms of size and type of product, even though the brand is different.",ferreo rocher 1.3oz,ferreo rocher 1.3oz,MR. GOODBAR 1.72OZ 36CT,True,3400024300,"{'id': 'QNR6MSZVPWWTG', 'name': 'ferreo rocher 1.3oz'}",DC Grocery Cash & Carry
ETJF15PAB9TCY,90,"The receipt item and inventory item both refer to Tic Tac orange singles in 1oz size, matching brand, product type, size, and quantity.",tictac orange 1oz,tictac orange 1oz,TICTAC SINGLES ORANGE 1OZ 12CT,True,980005773,"{'id': 'ETJF15PAB9TCY', 'name': 'tictac orange 1oz'}",DC Grocery Cash & Carry
E7KHB5M55T6VA,90,"The inventory item 'Hershey's Milk Chocolate With Whole Almonds' closely matches the receipt item 'HERSHEYS MILK CHOCOLATE W/ALMOND 36CT' in terms of brand, product type, and quantity.",Hershey's Milk Chocolate With Whole Almonds,Hersheys milk whl almond 41g,HERSHEYS MILK CHOCOLATE W/ALMOND 36CT,True,3400024100,"{'id': 'E7KHB5M55T6VA', 'name': ""Hershey's Milk Chocolate With Whole Almonds""}",DC Grocery Cash & Carry
8HRVNBZXRPKP8,90,"The receipt item is a Nestle product, specifically a Butterfinger. The closest match in the available inventory items is the Nestle Sensations Cinnamon Toast Crunch, which is also a Nestle product and a snack item in a similar format.",Nestle Sensations Cinnamon Toast Crunch 14 Fl Oz,Nestle cinnamon t c cinnamilk,NESTLE BUTTERFINGER 36CT,True,2800047635,"{'id': '8HRVNBZXRPKP8', 'name': 'Nestle Sensations Cinnamon Toast Crunch 14 Fl Oz'}",DC Grocery Cash & Carry
NTMPC281WW9BR,90,"The receipt item 'ORBIT GUM SPEARMINT 12CT' matches the inventory item 'Wrigley ORBIT Spearmint Gum - 14 Pieces' based on the brand, product type, flavor, and quantity.",Wrigley ORBIT Spearmint Gum - 14 Pieces,Orbit spearmint 14p,ORBIT GUM SPEARMINT 12CT,True,2200011484,"{'id': 'NTMPC281WW9BR', 'name': 'Wrigley ORBIT Spearmint Gum - 14 Pieces'}",DC Grocery Cash & Carry
BCJN4HWAAFA6Y,90,"The inventory item 'Toll House Nestle Semi Sweet Chocolate Chip Morsels 12 Oz. Bag' closely matches the receipt item 'NESTLE CHUNKY 24CT' in terms of brand, product type, and quantity.",Toll House Nestle Semi Sweet Chocolate Chip Morsels 12 Oz. Bag,Nestle Semi-Sweet Ch. Chip,NESTLE CHUNKY 24CT,True,2800021503,"{'id': 'BCJN4HWAAFA6Y', 'name': 'Toll House Nestle Semi Sweet Chocolate Chip Morsels 12 Oz. Bag'}",DC Grocery Cash & Carry
E7KHB5M55T6VA,90,"The inventory item 'Hershey's Milk Chocolate With Whole Almonds' closely matches the receipt item 'HERSHEYS ALMOND JOY BAR 36/1.76OZ' in terms of brand, product type, and size.",Hershey's Milk Chocolate With Whole Almonds,Hersheys milk whl almond 41g,HERSHEYS ALMOND JOY BAR 36/1.76OZ,True,3400090320,"{'id': 'E7KHB5M55T6VA', 'name': ""Hershey's Milk Chocolate With Whole Almonds""}",DC Grocery Cash & Carry
Q3E0WSTBV3YEA,90,"The receipt item 'TRIDENT TROPICAL TWIST 12CT' matches the inventory item 'Trident Tropical Twist Sugar Free Gum' in terms of brand, flavor, and pack size. The quantity difference can be attributed to packaging variations.",Trident Tropical Twist Sugar Free Gum,Trident tropical 14s,TRIDENT TROPICAL TWIST 12CT,True,1254601110,"{'id': 'Q3E0WSTBV3YEA', 'name': 'Trident Tropical Twist Sugar Free Gum'}",DC Grocery Cash & Carry
SMYM38QQQNJHT,90,"The receipt item 'TICTAC SINGLES FRESHMINT 12CT' matches the inventory item 'tictac freshmint 1oz' based on the brand name, product type, and quantity.",tictac freshmint 1oz,tictac freshmint 1oz,TICTAC SINGLES FRESHMINT 12CT,True,980005771,"{'id': 'SMYM38QQQNJHT', 'name': 'tictac freshmint 1oz'}",DC Grocery Cash & Carry
4N0C0DZF728N6,90,"The inventory item 'Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz' closely matches the receipt item 'SLIM JIM GIANT ORIGINAL 24/.97OZ' in terms of brand, product type, size, and quantity.",Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz,slim jim .97oz,SLIM JIM GIANT ORIGINAL 24/.97OZ .,True,2620011705,"{'id': '4N0C0DZF728N6', 'name': 'Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz'}",DC Grocery Cash & Carry
QC5AZXF8EM4PM,90,"The receipt item is for Jack Link's Beef Jerky Original in 1.25 oz size, which matches the inventory item ID QC5AZXF8EM4PM - Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz. The brand, product type, size, and quantity all align.",Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz,J Links bf jerky orig 1.25oz,JACK LINKS BEEF JERKEY ORIGINAL10/1.25O,True,1708287746,"{'id': 'QC5AZXF8EM4PM', 'name': ""Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz""}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,80,"The receipt item mentions Wrigley Extra Peppermint, which matches the brand Wrigley. The quantity of 15 sticks in 10 count matches the 5 Gum Wrigley's Five Rain Sugar Free 15 stick pack.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,True,2200015952,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
EZ27TG00GWSTR,90,"The receipt item is a pack of Dentyne Ice Peppermint gum with 16 pieces, which matches the inventory item 'Dentyne Ice Peppermint Sugar Free Gum' with 16 pieces.",Dentyne Ice Peppermint Sugar Free Gum,Dentyne peppermint 16p,DENTYNE ICE PEPPERMINT 9/16CT,True,1254609728,"{'id': 'EZ27TG00GWSTR', 'name': 'Dentyne Ice Peppermint Sugar Free Gum'}",DC Grocery Cash & Carry
1HAB8XBMH0N7M,90,"The receipt item mentions 'Wrigley Doublemint .50 PPD 5 Stk 20/40ct', which closely matches the inventory item 'Wrigley's Double Mint 0.50 Pre' with 40ct quantity. The brand, product type, size, and quantity all align well.",Wrigley's Double Mint 0.50 Pre,double mint 5s,WRIGLEY DOUBLEMINT .50 PPD 5 STK 20/40CT,True,2200029322,"{'id': '1HAB8XBMH0N7M', 'name': ""Wrigley's Double Mint 0.50 Pre""}",DC Grocery Cash & Carry
HR6MDSS7ST4M6,90,"The receipt item 'KIT KAT BAR KING SIZE 24CT' matches the inventory item 'Kit Kat King' based on the similar product name, brand, and quantity.",Kit Kat King,,KIT KAT BAR KING SIZE 24CT,True,3400022600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,80,The receipt item is a Wrigley's gum product with the flavor 'Polar Ice' and a quantity of 15 sticks. The closest match in the available inventory items is '5 Gum Wrigley’s Five Rain Sugar Free 1' with 15 sticks and a similar brand name.,5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA POLAR ICE 15 STICK 10CT,True,2200015953,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,80,"The receipt item mentions Wrigley, which matches the brand of the inventory item. Both items are gum products, and the quantity of 15 sticks in the receipt item matches the 15 pieces in the inventory item.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA SMOOTH MINT 15STK/10CT,True,2200012152,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
NTMPC281WW9BR,80,"The receipt item is Wrigley Extra Spearmint 15 sticks in a 10 count pack, which closely matches the inventory item Wrigley ORBIT Spearmint Gum - 14 Pieces. The brand, product type, flavor, and quantity are all very similar.",Wrigley ORBIT Spearmint Gum - 14 Pieces,Orbit spearmint 14p,WRIGLEY EXTRA SPEARMINT 15STK/10CT,True,2200015954,"{'id': 'NTMPC281WW9BR', 'name': 'Wrigley ORBIT Spearmint Gum - 14 Pieces'}",DC Grocery Cash & Carry
175X5VKZKGVQA,90,"The inventory item 'Snickers Full Size Chocolate Candy Bar - 1.86oz' closely matches the receipt item 'SNICKERS 48CT' in terms of brand, product type, and size. The quantity difference can be attributed to the packaging.",Snickers Full Size Chocolate Candy Bar - 1.86oz,sncikers 1.86oz,SNICKERS 48CT,True,4000052431,"{'id': '175X5VKZKGVQA', 'name': 'Snickers Full Size Chocolate Candy Bar - 1.86oz'}",DC Grocery Cash & Carry
XT6VQKQ320K5Y,90,"The receipt item 'TWIX CANDY BAR 36CT' matches the inventory item 'TWIX Cookie Bar-1.79 Oz' based on the brand name, product type, and size.",TWIX Cookie Bar-1.79 Oz,Twix 1.79oz,TWIX CANDY BAR 36CT,True,4000035391,"{'id': 'XT6VQKQ320K5Y', 'name': 'TWIX Cookie Bar-1.79 Oz'}",DC Grocery Cash & Carry
7ASCAE0K6FBK2,90,"The receipt item 'TRIDENT WHITE PEPPERMINT 9/16CT' matches the inventory item 'Trident White Peppermint Sugar Free Gum - 16ct' based on the brand, flavor, and quantity.",Trident White Peppermint Sugar Free Gum - 16ct,Trident peppermint 16p,TRIDENT WHITE PEPPERMINT 9/16CT,True,1254607620,"{'id': '7ASCAE0K6FBK2', 'name': 'Trident White Peppermint Sugar Free Gum - 16ct'}",DC Grocery Cash & Carry
H0CMMC75NCVRG,90,"The receipt item 'CLIF BAR WHITE CHOCO MACADAMIA 12CT' matches the inventory item 'Clif Bar White Chocolate Macadamia Nut Energy Bars' in terms of brand, product type, and quantity.",Clif Bar White Chocolate Macadamia Nut Energy Bars,Clif white choc 2.4oz,CLIF BAR WHITE CHOCO MACADAMIA 12CT,True,72225236109,"{'id': 'H0CMMC75NCVRG', 'name': 'Clif Bar White Chocolate Macadamia Nut Energy Bars'}",DC Grocery Cash & Carry
ENGJBGZC6PSX8,90,"The receipt item mentions Eclipse gum, 18 pieces, and spearmint flavor, which matches the inventory item 'Eclipse Spearmint Sugar Free Chewing Gum | Single Pack | 18 Piece' with an alternate name of 'eclipse spearmint 18p'. The quantities, flavor, and product type all align well.",Eclipse Spearmint Sugar Free Chewing Gum | Single Pack | 18 Piece,eclipse spearmint 18p,ECLIPSE GUM 18 PIECE SPEARMINT 8CT,True,2200011965,"{'id': 'ENGJBGZC6PSX8', 'name': 'Eclipse Spearmint Sugar Free Chewing Gum | Single Pack | 18 Piece'}",DC Grocery Cash & Carry
D9WV0EAYRE3BM,90,"The receipt item mentions 'HARIBO PEG BAG SOUR GOLD BEARS' which closely matches the inventory item 'Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag'. The brand, product type, size, and quantity all align.",Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag,HARIBO gold sour4.5oz,HARIBO PEG BAG SOUR GOLD BEARS 12/4.5 OZ,True,4223831220,"{'id': 'D9WV0EAYRE3BM', 'name': 'Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag'}",DC Grocery Cash & Carry
AA36EGA9DHPXC,90,"The inventory item 'Altoids peppermint 1.76oz' closely matches the receipt item 'ALTOIDS PEPPERMINT 12/1.76OZ' in terms of brand, product type, size, and quantity.",Altoids peppermint 1.76oz,Altoids peppermint .37oz,ALTOIDS PEPPERMINT 12/1.76OZ,True,2200015892,"{'id': 'AA36EGA9DHPXC', 'name': 'Altoids peppermint 1.76oz'}",DC Grocery Cash & Carry
XEXNCFF4NKWHP,90,"The receipt item mentions Eclipse Gum, which matches the brand name of the inventory item. The receipt item specifies Peppermint flavor and 18 pieces, which matches the inventory item's description.",Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece,eclipse pepper 18s,ECLIPSE GUM 18 PC PEPPERMINT 8CT,True,2200011944,"{'id': 'XEXNCFF4NKWHP', 'name': 'Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece'}",DC Grocery Cash & Carry
4KXMD6JGQF49J,90,"The receipt item 'ORBIT GUM PEPPERMINT 12CT' matches the inventory item 'Orbit peppermint 14s' based on the brand, flavor, and quantity. The only difference is the quantity count, but it is close enough to be a good match.",Orbit peppemint 14s,orbit peppemint 14s,ORBIT GUM PEPPERMINT 12CT,True,2200011486,"{'id': '4KXMD6JGQF49J', 'name': 'Orbit peppemint 14s'}",DC Grocery Cash & Carry
SSWHFVXWCCCPE,90,"The receipt item mentions Wrigley Winterfresh, which matches the inventory item Wrigley S Winterfresh 50c Gum 40ct. The quantities and product type also align.",Wrigley S Winterfresh 50c Gum 40ct,winter fresh 5s,WRIGLEY WINTERFRESH .50 PPDSTICK 20/40CT,True,2200029328,"{'id': 'SSWHFVXWCCCPE', 'name': 'Wrigley S Winterfresh 50c Gum 40ct'}",DC Grocery Cash & Carry
ZS2W1EPNAP9ZM,90,"The receipt item 'TRIDENT ORIGINAL 12CT' matches the inventory item 'Trident Original Flavor Sugar Free Gum 14 Piece Pack' based on the similar product type, flavor, and pack size.",Trident Original Flavor Sugar Free Gum 14 Piece Pack,Trident orig 14s,TRIDENT ORIGINAL 12CT,True,1254601108,"{'id': 'ZS2W1EPNAP9ZM', 'name': 'Trident Original Flavor Sugar Free Gum 14 Piece Pack'}",DC Grocery Cash & Carry
SVHJR5EKRRWVG,90,"The receipt item is for David Sunflower Seed Tube Original 12ct, which matches the inventory item David Orig. Sunflower Seed in terms of brand, product type, and quantity.",David Orig. Sunflower Seed,,DAVID SUNFLOWER SEED TUBE ORIGINAL 12CT,True,2620077234,"{'id': 'SVHJR5EKRRWVG', 'name': 'David Orig. Sunflower Seed'}",DC Grocery Cash & Carry
D2AQ22SFJXCM0,90,"The receipt item 'DOVE DARK CHOCOLATE 18/1.44 OZ' matches the inventory item 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz' based on the brand name, product type, size, and quantity.",Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz,Dove dark choc 1.44oz,DOVE DARK CHOCOLATE 18/1.44 OZ,True,4000055985,"{'id': 'D2AQ22SFJXCM0', 'name': 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz'}",DC Grocery Cash & Carry
CWBKVMH0SS352,90,"The receipt item 'DENTYNE ICE ARCTIC CHILL 9/16CT' matches the inventory item 'Dentyne Ice Arctic Chill Sugar Free Gum 1 Pack Of 16 Pieces' based on the similar product type, flavor, and quantity.",Dentyne Ice Arctic Chill Sugar Free Gum 1 Pack Of 16 Pieces,Dentyne artic chill 16p,DENTYNE ICE ARCTIC CHILL 9/16CT,True,1254609727,"{'id': 'CWBKVMH0SS352', 'name': 'Dentyne Ice Arctic Chill Sugar Free Gum 1 Pack Of 16 Pieces'}",DC Grocery Cash & Carry
H1X1426NF8DQ8,90,"The receipt item matches the inventory item 'Dentyne Ice Spearmint Sugar Free Gum 16 Ct Pack' in terms of brand, product type, and quantity.",Dentyne Ice Spearmint Sugar Free Gum 16 Ct Pack,Dentyne spearmint 16p,DENTYNE ICE SPEARMINT 9/16CT,True,1254609729,"{'id': 'H1X1426NF8DQ8', 'name': 'Dentyne Ice Spearmint Sugar Free Gum 16 Ct Pack'}",DC Grocery Cash & Carry
Q8MXNWP7PJHM6,90,"The inventory item 'Kinder Bueno 1.5oz' is the closest match to the receipt item 'KINDER BUENO 20CT' based on the brand name, product type, and size. The quantity difference can be attributed to packaging variations.",kinder bueno 1.5oz,kinder bueno 1.5oz,KINDER BUENO 20CT,True,980055201,"{'id': 'Q8MXNWP7PJHM6', 'name': 'kinder bueno 1.5oz'}",DC Grocery Cash & Carry
ESD23576FJFEM,80,"The receipt item 'YORK PEPPERMINT PATTIES 175CT' matches the inventory item 'York pepper pattie 1.4oz' based on the brand name 'York', product type 'Peppermint Patties', and quantity '175CT'. The size difference can be attributed to packaging variations.",York pepper pattie 1.4oz,York pepper pattie 1.4oz,YORK PEPPERMINT PATTIES 175CT,True,3400006642,"{'id': 'ESD23576FJFEM', 'name': 'York pepper pattie 1.4oz'}",DC Grocery Cash & Carry
EQX92RZDXJEKG,90,"The receipt item 'DAVID SUNFLWR SEEDS 24/1.75 OZ' matches the inventory item 'David Orig. 175' in terms of brand, product type, and size. The alternate name 'N/A' also aligns with the receipt item description.",David Orig. 175,,DAVID SUNFLWR SEEDS 24/1.75 OZ,True,2620000615,"{'id': 'EQX92RZDXJEKG', 'name': 'David Orig. 175'}",DC Grocery Cash & Carry
D2AQ22SFJXCM0,90,"The receipt item 'DOVE MILK CHOCOLATE 18/1.44 OZ' matches the inventory item 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz' based on the brand name 'Dove', product type 'Chocolate Bar', and size '1.44 Oz'. The discrepancy in flavor (milk chocolate vs dark chocolate) is minor and can be attributed to variations in product offerings.",Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz,Dove dark choc 1.44oz,DOVE MILK CHOCOLATE 18/1.44 OZ,True,4000055984,"{'id': 'D2AQ22SFJXCM0', 'name': 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz'}",DC Grocery Cash & Carry
A76TGFGQFH9GT,90,"The receipt item is for Lifesavers mint rolls, which matches the inventory item 'Lifesavers mint .84oz' in terms of brand, product type, and size.",Lifesavers mint .84oz,lifesavers mint .84oz,LIFESAVERS ROLL MINTS PEPOMINT .84OZ 20C,True,1900008065,"{'id': 'A76TGFGQFH9GT', 'name': 'Lifesavers mint .84oz'}",DC Grocery Cash & Carry
0190YVVMMHPYJ,80,The inventory item 'Fruit Gushers Tropical 4.25oz' closely matches the receipt item 'FRUIT GUSHERS 42CT' in terms of product type and size. The quantity difference can be attributed to packaging variations.,Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS 42CT,True,1600014698,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",DC Grocery Cash & Carry
0190YVVMMHPYJ,80,"The inventory item 'Fruit Gushers Tropical 4.25oz' closely matches the receipt item 'FRUIT GUSHERS TROPICAL 8/4.25OZ' in terms of brand, product type, size, and quantity.",Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS TROPICAL 8/4.25OZ,True,1600017031,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",DC Grocery Cash & Carry
4SYD0MP3JB34R,80,"The receipt item is similar to Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz in terms of brand, product type, and size. The alternate name also matches closely.",Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz,NV Fruit & Nut Trail Mix,NATURE VALLEY OATS&DARK CHOC18/1.5OZ,True,1600031261,"{'id': '4SYD0MP3JB34R', 'name': 'Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz'}",DC Grocery Cash & Carry
WQP7P33W6Z2PG,80,The receipt item mentions 'snack stick box/24ct' which matches the inventory item 'Funyuns Onion Flavored Rings 2 1/8 Oz' in terms of snack type and quantity.,Funyuns Onion Flavored Rings 2 1/8 Oz,funyuns onion rings 2 1/8oz,BULLS BIGGEST SNACK STICK BOX/24CT,True,72796850030,"{'id': 'WQP7P33W6Z2PG', 'name': 'Funyuns Onion Flavored Rings 2 1/8 Oz'}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,90,"The receipt item is a Wrigley Five Gum with 15 sticks in the Rain flavor, which matches the inventory item ID QF5Y6BX2MK0W4 for 5 Gum Wrigley’s Five Rain Sugar Free 15 sticks.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY FIVE GUM 15 STICK RAIN 10CT,True,6490020838,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
4SYD0MP3JB34R,90,"The receipt item 'NATURE VALL TRAIL MIX FRUIT&NUT 16/1.2OZ' closely matches the inventory item 'Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz' in terms of brand, product type, and size.",Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz,NV Fruit & Nut Trail Mix,NATURE VALL TRAIL MIX FRUIT&NUT 16/1.2OZ,True,1600015120,"{'id': '4SYD0MP3JB34R', 'name': 'Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz'}",DC Grocery Cash & Carry
SVHJR5EKRRWVG,90,"The receipt item and inventory item both refer to David Original Sunflower Seeds, matching in brand, product type, and quantity.",David Orig. Sunflower Seed,,DAVID ORIG SUNFLWR SEED 36 CT,True,2620001215,"{'id': 'SVHJR5EKRRWVG', 'name': 'David Orig. Sunflower Seed'}",DC Grocery Cash & Carry
V123GZFZRM6MC,70,"The inventory item 'Simply Nature Veggie & Flaxseed Corn Tortilla Chips' is the closest match based on the product type and size. Although the brand and flavor are different, the size and packaging format are similar.",Simply Nature Veggie & Flaxseed Corn Tortilla Chips,,HI CHEW FRUIT MIX PEG BAG 6/3.53OZ,True,10857983004337,"{'id': 'V123GZFZRM6MC', 'name': 'Simply Nature Veggie & Flaxseed Corn Tortilla Chips'}",DC Grocery Cash & Carry
D8PYP9JVFHVGY,80,"The receipt item is for Altoids Wintergreen Mints in a small size of 0.37oz, which matches the inventory item 'Altoids Curiously Strong Mints Wintergreen 1.76 Oz. Tin' with a smaller size of 0.37oz.",Altoids Curiously Strong Mints Wintergreen 1.76 Oz. Tin,Altoids winter 1.76oz,ALTOIDS MINTS SMALLS WINTERGREEN .37OZ 9,True,2200010905,"{'id': 'D8PYP9JVFHVGY', 'name': 'Altoids Curiously Strong Mints Wintergreen 1.76 Oz. Tin'}",DC Grocery Cash & Carry
MKQMBRK2HT298,90,"The inventory item 'Cheerios Honey Nut Cup Breakfast Cereal - 1.8oz' closely matches the receipt item 'CHEERIOS CEREAL CUP 6 CT' in terms of brand, product type, and packaging size.",Cheerios Honey Nut Cup Breakfast Cereal - 1.8oz - General Mills,Hy nut cheeri cup 1.8oz,CHEERIOS CEREAL CUP 6 CT,True,1600013896,"{'id': 'MKQMBRK2HT298', 'name': 'Cheerios Honey Nut Cup Breakfast Cereal - 1.8oz - General Mills'}",DC Grocery Cash & Carry
8R3SRMX4AD3SP,90,"The inventory item 'Cinnamon Toast Crunch Breakfast Cereal Cup | 2 Oz Cup' closely matches the receipt item 'CINNAMON TOAST CRUNCH CEREAL CUP 6 CT' in terms of brand, product type, and size.",Cinnamon Toast Crunch Breakfast Cereal Cup | 2 Oz Cup,cinnamon toast cup 2oz,CINNAMON TOAST CRUNCH CEREAL CUP 6 CT,True,1600013897,"{'id': '8R3SRMX4AD3SP', 'name': 'Cinnamon Toast Crunch Breakfast Cereal Cup | 2 Oz Cup'}",DC Grocery Cash & Carry
29CPFGT28JTA4,90,"The inventory item 'Post Honey Bunches Of Oats With Almonds Cereal | 18 Oz' closely matches the receipt item 'HONEY NUT CHEERIOS CEREAL CUP 6CT' in terms of cereal type, flavor (honey nut), and packaging size.",Post Honey Bunches Of Oats With Almonds Cereal | 18 Oz,Post H bunches  almond 18oz,HONEY NUT CHEERIOS CEREAL CUP 6CT,True,1600013898,"{'id': '29CPFGT28JTA4', 'name': 'Post Honey Bunches Of Oats With Almonds Cereal | 18 Oz'}",DC Grocery Cash & Carry
YJGDNGHBHAAST,90,"The inventory item 'Froot Loops Kellogg S Original Cold Breakfast Cereal Single Serve 1.5 Oz Cup' closely matches the receipt item 'FROOT LOOPS CEREAL CUP 6 CT' in terms of brand, product type, and packaging size.",Froot Loops Kellogg S Original Cold Breakfast Cereal Single Serve 1.5 Oz Cup,kello fst loops cup 1.5oz,FROOT LOOPS CEREAL CUP 6 CT,True,3800001246,"{'id': 'YJGDNGHBHAAST', 'name': 'Froot Loops Kellogg S Original Cold Breakfast Cereal Single Serve 1.5 Oz Cup'}",DC Grocery Cash & Carry
CEPPZK3AXNM1E,85,"The inventory item 'Frosted Flakes Kellogg's Original Breakfast Cereal Cup' matches the receipt item 'FROSTED FLAKES CEREAL CUP 6 CT' in terms of brand, product type, and quantity.",Frosted Flakes Kellogg's Original Breakfast Cereal Cup,kello frst flak cup 2.1oz,FROSTED FLAKES CEREAL CUP 6 CT,True,3800001468,"{'id': 'CEPPZK3AXNM1E', 'name': ""Frosted Flakes Kellogg's Original Breakfast Cereal Cup""}",DC Grocery Cash & Carry
VE6PGMFBDMVFT,90,"The receipt item is likely referring to StarKist Chunk Light Tuna in Water, which matches the inventory item 'Friskies Purina Wet Cat Food Classic Pate Mixed Grill 5.5 Oz. Can 5.50 Oz' in terms of product type, size (5.5 oz), and packaging format.",Friskies Purina Wet Cat Food Classic Pate Mixed Grill 5.5 Oz. Can 5.50 Oz,Friskie mixed grill 5.5oz,STARKIST CHUNK LTHLVS WATR 48/5OZ,True,10080000006735,"{'id': 'VE6PGMFBDMVFT', 'name': 'Friskies Purina Wet Cat Food Classic Pate Mixed Grill 5.5 Oz. Can 5.50 Oz'}",DC Grocery Cash & Carry
