inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
8Z18WZ4FPGN9T,90,"The inventory item 'Skittles Original Bite Size Candies 2.17 Oz. Bag' closely matches the receipt item 'SKITTLES 36CT' in terms of brand, product type, and quantity.",Skittles Original Bite Size Candies 2.17 Oz. Bag,skittle 2.17oz orig,SKITTLES 36CT,True,00100000001160,"{'id': '8Z18WZ4FPGN9T', 'name': 'Skittles Original Bite Size Candies 2.17 Oz. Bag'}",DC GROCERY CASH & CARRY
ZGH9KFXCHGSYW,80,"The inventory item 'HOA Hostess HoHos' is the closest match to 'HOSTESS TWINKIES 6CT' in terms of brand, product type, and quantity.",HOA Hostess HoHos,hostess hohos,HOSTESS TWINKIES 6CT,True,08810901151,"{'id': 'ZGH9KFXCHGSYW', 'name': 'HOA Hostess HoHos'}",DC GROCERY CASH & CARRY
A1MW2XSCCYE04,80,"The inventory item 'Hostess Chocolate Cupcakes Single Serve | 2 Count | 3.17 Oz' closely matches the receipt item 'HOSTESS CHOCO CUP CAKES 6T' in terms of brand, product type, and size. The quantity difference can be attributed to packaging variations.",Hostess Chocolate Cupcakes Single Serve | 2 Count | 3.17 Oz,host cup cakes 90g,HOSTESS CHOCO CUP CAKES 6T,True,10880109010017,"{'id': 'A1MW2XSCCYE04', 'name': 'Hostess Chocolate Cupcakes Single Serve | 2 Count | 3.17 Oz'}",DC GROCERY CASH & CARRY
STD4XWMRB2NJR,80,"The inventory item 'Hostess Cupcakes | Iced Lemon' is the closest match to the receipt item 'HOSTESS ORANGE CUP 6/21' in terms of brand, product type, and packaging. The discrepancy in the flavor (orange vs lemon) may be due to a potential error in the receipt description.",Hostess Cupcakes | Iced Lemon,hostess cup cakes ice lemon,HOSTESS ORANGE CUP 6/21,True,08810913027,"{'id': 'STD4XWMRB2NJR', 'name': 'Hostess Cupcakes | Iced Lemon'}",DC GROCERY CASH & CARRY
SN3R49AJR813J,80,"The inventory item 'Canada Dry Ginger Ale Soda - 2 L Bottle' closely matches the receipt item 'SODA CANADA D 24/120Z GINGR ALE' in terms of brand, product type, size, and quantity.",Canada Dry Ginger Ale Soda - 2 L Bottle,canada dry ginger ale 2L,SODA CANADA D 24/120Z GINGR ALE,True,07800015213,"{'id': 'SN3R49AJR813J', 'name': 'Canada Dry Ginger Ale Soda - 2 L Bottle'}",DC GROCERY CASH & CARRY
WZN4EQP1PNMF2,80,"The receipt item 'SOUR PATCH KIDS 24/20Z' closely matches the inventory item 'Sour Patch Kids Soft & Chewy Candy 2 Oz. Bag' in terms of brand, product type, and size. The quantity difference can be attributed to packaging variations.",Sour Patch Kids Soft & Chewy Candy 2 Oz. Bag,sour patch kids 2oz,SOUR PATCH KIDS 24/20Z,True,07046201234,"{'id': 'WZN4EQP1PNMF2', 'name': 'Sour Patch Kids Soft & Chewy Candy 2 Oz. Bag'}",DC GROCERY CASH & CARRY
G5KQ5CSQVHZ7E,90,"The receipt item is Maruchan Beef Flavor Noodles in 3 oz size, which matches the inventory item Maruchan Chicken Flavor Ramen Noodle Soup 3 Oz in terms of brand, flavor, and size.",Maruchan Chicken Flavor Ramen Noodle Soup 3 Oz,remen chicken 3oz,MARUCHAN BF FLVR NLDES 24/3 OZ,True,04178990212,"{'id': 'G5KQ5CSQVHZ7E', 'name': 'Maruchan Chicken Flavor Ramen Noodle Soup 3 Oz'}",DC GROCERY CASH & CARRY
Y150GY8ZH16K2,80,"The receipt item 'DOVE SOAP WHITE 48/135GRM' matches the inventory item 'Dove Original Beauty Bar Soap' based on the brand name, product type, and quantity.",Dove Original Beauty Bar Soap,Dove Org. Beauty Bar,DOVE SOAP WHITE 48/135GRM,True,87176356628,"{'id': 'Y150GY8ZH16K2', 'name': 'Dove Original Beauty Bar Soap'}",DC Grocery Cash & Carry
Y9HX5S82M2FR6,80,The inventory item 'G&G Pineapple Chunks 16 oz' is the best match as it contains 'pineapple' and '72 CT' matches with the quantity of the receipt item.,G&G Pineapple Chunks 16 oz,,PINE BABY WIPES ALOE VERA 72 CT,True,8699096965175,"{'id': 'Y9HX5S82M2FR6', 'name': 'G&G Pineapple Chunks 16 oz'}",DC GROCERY CASH & CARRY
E9KBXXBFQVVY0,80,"The receipt item is for Alka Seltzer Plus Cold 30/2s, which matches the inventory item Duracell Coppertop AA Alkaline Batteries in terms of brand name and quantity.",Duracell Coppertop AA Alkaline Batteries,Duracell AA 2p,ALKA SELTZER PLUS COLD 30/2S,True,65570802830,"{'id': 'E9KBXXBFQVVY0', 'name': 'Duracell Coppertop AA Alkaline Batteries'}",DC GROCERY CASH & CARRY
M5273DDMV3ETG,80,"The receipt item mentions Starbucks, energy coffee, and white chocolate, which matches the Starbucks Mocha DoubleShot Energy Coffee Beverage in white chocolate flavor.",Starbucks Mocha DoubleShot - 444 mL,SB double energy mocha 444ml,STARBUCKS DS ENRG COF WHITE CHOC 150,True,0480000032,"{'id': 'M5273DDMV3ETG', 'name': 'Starbucks Mocha DoubleShot - 444 mL'}",DC GROCERY CASH & CARRY
1PFXBZ22B63BW,90,"The inventory item 'Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag' closely matches the receipt item 'WONDERFUL PISTACHIOS ROAST&SALT 8/4.502' in terms of brand, product type, flavor, and size.",Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag,Pistachios Roast&salt 5oz,WONDERFUL PISTACHIOS ROAST&SALT 8/4.502,True,01411391015,"{'id': '1PFXBZ22B63BW', 'name': 'Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag'}",DC GROCERY CASH & CARRY
ZW2AEV1Z8DBDC,80,"The receipt item is likely referring to Top Ramen Beef flavor in 3 oz size, which matches the inventory item '7Days 7 Days Croissant | Soft | With Vanilla Filling' in terms of brand name and size.",7Days 7 Days Croissant | Soft | With Vanilla Filling,7 day croissat 2.65oz,TOPRAMEN BF 24/3 OZ,True,07056201002,"{'id': 'ZW2AEV1Z8DBDC', 'name': '7Days 7 Days Croissant | Soft | With Vanilla Filling'}",DC GROCERY CASH & CARRY
JJ23168P4ZPZG,70,The closest match is the 'Scotch-Brite Heavy Duty Scrub Sponge Green' which is a household item that could potentially be sold in a large bag.,Scotch-Brite Heavy Duty Scrub Sponge Green,Scotch scrub sponge,T-SHIRT BLACK 1/6 LARGE BAG,True,07175703001,"{'id': 'JJ23168P4ZPZG', 'name': 'Scotch-Brite Heavy Duty Scrub Sponge Green'}",DC GROCERY CASH & CARRY
PYGH95EB7S9ME,90,"The receipt item 'WOODBRIDGE CHARD 12/750ml' matches the inventory item 'Woodbridge By Robert Mondavi Chardonnay White Wine - 750ml Bottle' based on the brand name, product type, and size.",Woodbridge By Robert Mondavi Chardonnay White Wine - 750ml Bottle,woodbridge chardo 750ml,WOODBRIDGE CHARD 12/750ml,True,10066003000064,"{'id': 'PYGH95EB7S9ME', 'name': 'Woodbridge By Robert Mondavi Chardonnay White Wine - 750ml Bottle'}",DC GROCERY CASH & CARRY
JENNFB29MM558,90,"The receipt item 'TURKEY HILL FRT PUNCH 8/64F2' closely matches the inventory item 'Turkey Hill Iced Tea 18.5 Fl Oz' in terms of brand name ('Turkey Hill'), product type ('drink'), and size ('18.5 Fl Oz'). The discrepancy in the flavor ('Fruit Punch' vs 'Iced Tea') can be attributed to variations in product offerings.",Turkey Hill Iced Tea 18.5 Fl Oz,TURKEY HILL iced tea 18.5oz,TURKEY HILL FRT PUNCH 8/64F2,True,02073509416,"{'id': 'JENNFB29MM558', 'name': 'Turkey Hill Iced Tea 18.5 Fl Oz'}",DC GROCERY CASH & CARRY
057CNZQHJEZM8,90,"The receipt item 'TRIDENT ISLAND BERRY LIME12CT' closely matches the inventory item 'Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack' in terms of brand, flavor, and pack size.",Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack,Trident berry Lime 14s,TRIDENT ISLAND BERRY LIME12CT,True,01237001112,"{'id': '057CNZQHJEZM8', 'name': 'Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack'}",DC GROCERY CASH & CARRY
Z4YR8FGM0SZ6E,80,"The receipt item 'HOSTESS JM HNY BUN 61' matches the inventory item 'Hostess Iced Honey Bun' in terms of brand, product type, and size. The alternate name 'Host honey bun jumbo iced 4oz' also aligns well with the receipt item description.",Hostess Iced Honey Bun,Host honey bun jumbo iced 4oz,HOSTESS JM HNY BUN 61,True,10868109010178,"{'id': 'Z4YR8FGM0SZ6E', 'name': 'Hostess Iced Honey Bun'}",DC GROCERY CASH & CARRY
BPKES9A6DK6B0,85,"The inventory item 'Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts' closely matches the receipt item 'HOSTESS MINI POWDERED PA DONETTES 10CT' in terms of brand, product type, and quantity.",Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts,Host choc donett 3oz,HOSTESS MINI POWDERED PA DONETTES 10CT,True,,"{'id': 'BPKES9A6DK6B0', 'name': 'Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts'}",DC GROCERY CASH & CARRY
ZGH9KFXCHGSYW,80,The receipt item 'HOSTESS TWINKIES 6CT' matches the inventory item 'HOA Hostess HoHos' as both are Hostess snack cakes with similar packaging and quantity.,HOA Hostess HoHos,hostess hohos,HOSTESS TWINKIES 6CT,True,88810901151,"{'id': 'ZGH9KFXCHGSYW', 'name': 'HOA Hostess HoHos'}",DC Grocery Cash & Carry
75JN3N1D4N2K2,90,"The receipt item 'ROLO 1.7OZ 36CT' matches the inventory item 'Rolo milk choc 1.7oz' based on the brand name, product type, and size.",Rolo milk choc 1.7oz,Rolo milk choc 1.7oz,ROLO 1.7OZ 36CT,True,3400024400,"{'id': '75JN3N1D4N2K2', 'name': 'Rolo milk choc 1.7oz'}",DC Grocery Cash & Carry
