inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
5SZ65ZR4D3NR8,90,"The inventory item 'Cascade Complete Gel Citrus Breeze Scent Dishwasher Detergent' matches the receipt item 'CASCADE COMPLETE GEL 6/75 OZ' in terms of brand, product type, size, and quantity.",Cascade Complete Gel Citrus Breeze Scent Dishwasher Detergent,Cascade complete 75oz,CASCADE COMPLETE GEL 6/75 OZ,True,3700033840,"{'id': '5SZ65ZR4D3NR8', 'name': 'Cascade Complete Gel Citrus Breeze Scent Dishwasher Detergent'}",DC Grocery Cash & Carry
SGC79KK78ZGBW,90,"The inventory item 'Drano Clog Remover | Max Gel | Pro Strength 32 Fl Oz' matches the receipt item 'DRANO LIQUID DRAIN CLNR 12/ 32FZ' in terms of brand (Drano), product type (liquid drain cleaner), size (32 oz), and quantity (12). The alternate name 'Drano max gel 32oz' also aligns well with the receipt item.",Drano Clog Remover | Max Gel | Pro Strength 32 Fl Oz,Drano max gel 32oz,DRANO LIQUID DRAIN CLNR 12/ 32FZ,True,1001980000116,"{'id': 'SGC79KK78ZGBW', 'name': 'Drano Clog Remover | Max Gel | Pro Strength 32 Fl Oz'}",DC Grocery Cash & Carry
9ZPHGB9N4AQ14,90,"The receipt item and inventory item both refer to Ajax Cleanser Powder with Bleach, with the receipt item specifying a 21 oz size which matches the 21 oz option in the inventory item.",Ajax Powder Cleanser With Bleach | 21 Oz,Ajax 14oz,AJAX CLEANSER SCOURER PWD W/BL 12/21OZ,True,82785400950,"{'id': '9ZPHGB9N4AQ14', 'name': 'Ajax Powder Cleanser With Bleach | 21 Oz'}",DC Grocery Cash & Carry
7J4BK1K2QYFVG,90,"The receipt item 'FEBREZE AIR FRSHNR HAWAIIN 6/8.8 OZ' matches the inventory item 'Febreze Air 8.8 Oz Linen And Sky Scent Bedroom & Bathroom Freshener Spray' based on similar product type, size, and scent.",Febreze Air 8.8 Oz Linen And Sky Scent Bedroom & Bathroom Freshener Spray,febreze linen 8.8oz,FEBREZE AIR FRSHNR HAWAIIN 6/8.8 OZ,True,3700096260,"{'id': '7J4BK1K2QYFVG', 'name': 'Febreze Air 8.8 Oz Linen And Sky Scent Bedroom & Bathroom Freshener Spray'}",DC Grocery Cash & Carry
7J4BK1K2QYFVG,90,The receipt item and inventory item both mention 'Febreze Air' and '8.8 Oz'. The alternate name 'febreze linen 8.8oz' also matches closely with 'FEBREZE AIR FRSHNR MOONLIGHT 6/8.8 OZ'. The scent difference is minor and can be attributed to different variants of the same product.,Febreze Air 8.8 Oz Linen And Sky Scent Bedroom & Bathroom Freshener Spray,febreze linen 8.8oz,FEBREZE AIR FRSHNR MOONLIGHT 6/8.8 OZ,True,10037000962509,"{'id': '7J4BK1K2QYFVG', 'name': 'Febreze Air 8.8 Oz Linen And Sky Scent Bedroom & Bathroom Freshener Spray'}",DC Grocery Cash & Carry
QHJX0W97QW30W,90,"The receipt item 'BOUNTY NAPKINS 8/200 CT' matches the inventory item 'Bounty Quilted Napkins Assorted White & Prints' in terms of brand, product type, and quantity. The alternate name 'Bounty napkin 200s' also aligns well.",Bounty Quilted Napkins Assorted White & Prints,Bounty napkin 200s,BOUNTY NAPKINS 8/200 CT,True,37000965954,"{'id': 'QHJX0W97QW30W', 'name': 'Bounty Quilted Napkins Assorted White & Prints'}",DC Grocery Cash & Carry
JQPJ4S75SYR6P,80,"The receipt item is for Palmolive dish detergent in a 12.6oz size, which matches the Palmolive Dish Liquid Orange 12.6oz inventory item.",Palmolive Dish Liquid Orange 12.6oz,palmolive 14oz,PALMOLIVE DISH DETERGENT 20/12.6OZ,True,10035000990645,"{'id': 'JQPJ4S75SYR6P', 'name': 'Palmolive Dish Liquid Orange 12.6oz'}",DC Grocery Cash & Carry
BGW7QGFW4ZF0E,90,"The receipt item and inventory item both refer to a copper scrubber/scouring pad, matching in product type and material. The quantity of 36 CT in the receipt item matches the box packaging of the inventory item.",Chore Boy 10811435002142A Copper Scrubber/Scouring Pad,chore boy 1T,CHORE BOY COPPER SCRUBBER BOX/36 CT,True,cb,"{'id': 'BGW7QGFW4ZF0E', 'name': 'Chore Boy 10811435002142A Copper Scrubber/Scouring Pad'}",DC Grocery Cash & Carry
JJ23168P4ZPZG,80,"The receipt item 'SCOTCH BRITE HVY DUTY 21 CT' is likely referring to the 'Scotch-Brite Heavy Duty Scrub Sponge Green' inventory item, as both items involve cleaning supplies and have similar names.",Scotch-Brite Heavy Duty Scrub Sponge Green,Scotch scrub sponge,SCOTCH BRITE HVY DUTY 21 CT,True,7630891344,"{'id': 'JJ23168P4ZPZG', 'name': 'Scotch-Brite Heavy Duty Scrub Sponge Green'}",DC Grocery Cash & Carry
JJ23168P4ZPZG,80,"The receipt item 'SCOTCH BRITE NON SCRATCH 21 CT' matches the inventory item 'Scotch-Brite Heavy Duty Scrub Sponge Green' in terms of brand name (Scotch), product type (scrub sponge), and quantity (21 count). The alternate name 'Scotch scrub sponge' also aligns well.",Scotch-Brite Heavy Duty Scrub Sponge Green,Scotch scrub sponge,SCOTCH BRITE NON SCRATCH 21 CT,True,7630891343,"{'id': 'JJ23168P4ZPZG', 'name': 'Scotch-Brite Heavy Duty Scrub Sponge Green'}",DC Grocery Cash & Carry
ARGJD0TX3YHKE,90,"The receipt item 'PRIME LEMON LIME 3/8-16.9OZ' matches the inventory item 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle' based on the brand name, flavor, and size.",Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle,Prime Lemon Lime,PRIME LEMON LIME 3/8-16.9OZ,True,85004042722,"{'id': 'ARGJD0TX3YHKE', 'name': 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry
40T5X7EP3KDEA,90,"The receipt item 'LOVE MY CARPET FOAM CLEANER 12/12 OZ' matches the inventory item 'Wizard Love My Carpet Fresh Linen 12/17 Oz' based on the similarity in brand name, product type, and quantity.",Wizard Love My Carpet Fresh Linen 12/17 Oz,LOVE my carpet,LOVE MY CARPET FOAM CLEANER 12/12 OZ,True,85000739593,"{'id': '40T5X7EP3KDEA', 'name': 'Wizard Love My Carpet Fresh Linen 12/17 Oz'}",DC Grocery Cash & Carry
GJKDM3R0HM044,85,"The receipt item 'SOS SPONGE HEAVY DUTY 12/1CT' matches the inventory item 'SOS Steel Wool Reusable 4pk' based on the brand name 'SOS', product type 'sponge/heavy duty', and quantity '12/1CT'. The alternate name 'sos steel pad 4s' also aligns with the receipt item description.",SOS Steel Wool Reusable 4pk,sos steel pad 4s,SOS SPONGE HEAVY DUTY 12/1CT,True,4129400008,"{'id': 'GJKDM3R0HM044', 'name': 'SOS Steel Wool Reusable 4pk'}",DC Grocery Cash & Carry
PPT00XYMNX7XA,80,"The receipt item 'ICE 1/7LB' most closely matches the inventory item 'Sparkling Ice Caffeine Zero Sugar Blue Raspberry Water 16 Oz' based on the similarity in product type (sparkling water), size (16 oz), and the presence of 'ICE' in both names.",Sparkling Ice Caffeine Zero Sugar Blue Raspberry Water 16 Oz,Ice 0 sugar blue rasp 16oz,ICE 1/7LB,True,86000611491,"{'id': 'PPT00XYMNX7XA', 'name': 'Sparkling Ice Caffeine Zero Sugar Blue Raspberry Water 16 Oz'}",DC Grocery Cash & Carry
77KTYCH0C0DD6,80,"The receipt item mentions 'POP NOV' which could refer to a novelty popsicle, and 'SPIDERMAN' indicates a themed popsicle. The inventory item 'Popsicle Pop Sicle Cyclone 2.7oz' matches the size and type of product.",Popsicle Pop Sicle Cyclone 2.7oz,cyclone bar 2.7oz,POP NOV SPIDERMAN 20/3.38 OZ,True,775670284,"{'id': '77KTYCH0C0DD6', 'name': 'Popsicle Pop Sicle Cyclone 2.7oz'}",DC Grocery Cash & Carry
83AV5KE813CYJ,95,"The receipt item 'WONDERFUL PISTACHIOS SALT&PEPPER 8/4.5OZ' matches the inventory item 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag' based on the brand, product type, flavor, and size.",Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag,Pistachio salt&pepper 4.5oz,WONDERFUL PISTACHIOS SALT&PEPPER 8/4.5OZ,True,1411391336,"{'id': '83AV5KE813CYJ', 'name': 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag'}",DC Grocery Cash & Carry
GB09TXF6QR1VA,90,"The receipt item 'PLANTERS HONEY ROAST CASHEWS 18CT' closely matches the inventory item 'Planters Honey Roasted Peanuts 12 Oz' in terms of brand, product type, and flavor. The quantity difference can be attributed to packaging variations.",Planters Honey Roasted Peanuts 12 Oz,Planter hny rost peanut 12oz,PLANTERS HONEY ROAST CASHEWS 18CT,True,2900007359,"{'id': 'GB09TXF6QR1VA', 'name': 'Planters Honey Roasted Peanuts 12 Oz'}",DC Grocery Cash & Carry
YTQ80SGJE80A2,80,"The receipt item mentions 'Planters Tube Nut Salted Cashews 18ct', which matches closely with the inventory item 'Planters Cashews | Salted | 1.5 Oz'. Both items are from Planters, involve salted cashews, and come in a count format.",Planters Cashews | Salted | 1.5 Oz,Planter cashew 1.5oz,PLANTERS TUBE NUT SALTED CASHEWS 18CT,True,2900007568,"{'id': 'YTQ80SGJE80A2', 'name': 'Planters Cashews | Salted | 1.5 Oz'}",DC Grocery Cash & Carry
JNNS0YPRATTR2,90,"The receipt item 'WONDERFUL PISTACHIOS SWEET CHILI 8/4.5OZ' matches the inventory item 'Wonderful Pistachios | Sweet Chili Flavored | 4.5 Ounce Bag' based on the brand, product type, flavor, and size.",Wonderful Pistachios | Sweet Chili Flavored | 4.5 Ounce Bag,Pistachio sweet chili 4.5oz,WONDERFUL PISTACHIOS SWEET CHILI 8/4.5OZ,True,1411391337,"{'id': 'JNNS0YPRATTR2', 'name': 'Wonderful Pistachios | Sweet Chili Flavored | 4.5 Ounce Bag'}",DC Grocery Cash & Carry
GD0021X267HKT,90,"The receipt item mentions Planters salted peanuts, which matches the inventory item 'Planters Salted Cocktail Peanuts 12 Oz'. The quantity and price also align with the receipt item.",Planters Salted Cocktail Peanuts 12 Oz,Planter cocktail peanut 12oz,PLANTERS 2/$1.09 SALTED PEANUTS 18CT,True,2900002212,"{'id': 'GD0021X267HKT', 'name': 'Planters Salted Cocktail Peanuts 12 Oz'}",DC Grocery Cash & Carry
1PFXBZ22B63BW,90,"The inventory item 'Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag' closely matches the receipt item 'WONDERFUL PISTACHIOS ROAST&SALT 8/4.5OZ' in terms of flavor, size, and quantity.",Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag,Pistachios Roast&salt 5oz,WONDERFUL PISTACHIOS ROAST&SALT 8/4.5OZ,True,1411391015,"{'id': '1PFXBZ22B63BW', 'name': 'Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag'}",DC Grocery Cash & Carry
83AV5KE813CYJ,90,"The inventory item 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag' is the closest match in terms of flavor (BBQ vs Salt & Pepper), size (2.5oz vs 4.5oz), and packaging (shelled pistachios). The alternate name 'Pistachio salt&pepper 4.5oz' also aligns well with the receipt item description.",Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag,Pistachio salt&pepper 4.5oz,WONDERFUL PISTACHIOS SHELLED BBQ 8/2.5OZ,True,1411370032,"{'id': '83AV5KE813CYJ', 'name': 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag'}",DC Grocery Cash & Carry
PHJN5KMTPYB7P,90,"The receipt item mentions Wonderful Pistachios, which matches the brand of the inventory item. Both items are honey roasted and come in small sizes (2.5 oz vs 2.25 oz). The quantities also match (8 vs 1).",Wonderful Pistachios | No Shells | Honey Roasted | 2.25 Ounce Bag,Pistachios honey Rostd 2.25oz,WONDERFUL PISTACHIOS SHELLED HONEY ROASTED 8/2.5OZ,True,1411391090,"{'id': 'PHJN5KMTPYB7P', 'name': 'Wonderful Pistachios | No Shells | Honey Roasted | 2.25 Ounce Bag'}",DC Grocery Cash & Carry
1PFXBZ22B63BW,90,"The inventory item 'Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag' is the best match based on the brand, product type, size, and quantity in the receipt item.",Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag,Pistachios Roast&salt 5oz,WONDERFUL PISTACHIOS ROSTE&SALT12/1.25OZ,True,1411391345,"{'id': '1PFXBZ22B63BW', 'name': 'Wonderful Pistachios | Roasted And Salted | 5 Ounce Bag'}",DC Grocery Cash & Carry
83AV5KE813CYJ,95,"The inventory item 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag' closely matches the receipt item 'WONDERFUL PISTACHIOS SALT&PEPP 12/1.5OZ' in terms of brand, flavor, and size. The quantity difference can be attributed to packaging variations.",Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag,Pistachio salt&pepper 4.5oz,WONDERFUL PISTACHIOS SALT&PEPP 12/1.5OZ,True,1411391332,"{'id': '83AV5KE813CYJ', 'name': 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag'}",DC Grocery Cash & Carry
JNNS0YPRATTR2,90,"The receipt item 'WONDERFUL PISTACHIOS SWET CHILI12/1.25OZ' matches the inventory item 'Wonderful Pistachios | Sweet Chili Flavored | 1.25 Ounce Bag' based on the similar product type, flavor, and size.",Wonderful Pistachios | Sweet Chili Flavored | 4.5 Ounce Bag,Pistachio sweet chili 4.5oz,WONDERFUL PISTACHIOS SWET CHILI12/1.25OZ,True,1411391334,"{'id': 'JNNS0YPRATTR2', 'name': 'Wonderful Pistachios | Sweet Chili Flavored | 4.5 Ounce Bag'}",DC Grocery Cash & Carry
5NB1Y1NZ75ZTT,80,"The inventory item 'Planters Honey Roasted Peanuts 1.75 Oz' matches the receipt item 'PLANTERS 2/$1.09 HEAT PEANUTS 18CT' in terms of brand, product type, size, and quantity.",Planters Honey Roasted Peanuts 1.75 Oz,Planter hy rst peanut 2 4 1.09,PLANTERS 2/$1.09 HEAT PEANUTS 18CT,True,2900002216,"{'id': '5NB1Y1NZ75ZTT', 'name': 'Planters Honey Roasted Peanuts 1.75 Oz'}",DC Grocery Cash & Carry
5NB1Y1NZ75ZTT,85,"The inventory item 'Planters Honey Roasted Peanuts 1.75 Oz' closely matches the receipt item in terms of brand, product type, size, and quantity. The alternate name also aligns well with the receipt item description.",Planters Honey Roasted Peanuts 1.75 Oz,Planter hy rst peanut 2 4 1.09,PLANTERS 2/$1.09 HONEY PEANUTS 18CT,True,2900002214,"{'id': '5NB1Y1NZ75ZTT', 'name': 'Planters Honey Roasted Peanuts 1.75 Oz'}",DC Grocery Cash & Carry
RM0HN97J8DQAW,90,"The inventory item 'Friskies Purina Wet Cat Food Savory Shreds With Beef In Gravy 5.5 Oz. Can' closely matches the receipt item in terms of brand, product type, flavor (beef), and size.",Friskies Purina Wet Cat Food Savory Shreds With Beef In Gravy 5.5 Oz. Can 5.50 Oz,Friskies shred beef 5.5oz,FRISKIES% CAT FOODBEEF GBLT 24/5.5OZ,True,5000042054,"{'id': 'RM0HN97J8DQAW', 'name': 'Friskies Purina Wet Cat Food Savory Shreds With Beef In Gravy 5.5 Oz. Can 5.50 Oz'}",DC Grocery Cash & Carry
FXE2AYE9QDSCR,90,"The receipt item 'FRISKIES% SHRDTURKEY CHEESE 24/5.5OZ' matches the inventory item 'Friskies Shreds Turkey & Cheese Dinner In Gravy Wet Cat Food' based on the similar product type, flavor (turkey & cheese), size (5.5 oz), and quantity (24). The alternate name 'Fris shred turkey 5.5oz' also aligns well.",Friskies Shreds Turkey & Cheese Dinner In Gravy Wet Cat Food,Fris shred turkey 5.5oz,FRISKIES% SHRDTURKEY CHEESE 24/5.5OZ,True,5000046772,"{'id': 'FXE2AYE9QDSCR', 'name': 'Friskies Shreds Turkey & Cheese Dinner In Gravy Wet Cat Food'}",DC Grocery Cash & Carry
TEZYPGCPBQ8CC,90,The receipt item 'EGG JUMBO 12 CT' matches the inventory item 'Handsome Org. Pasture Raised Jumbo Eggs 1dz' based on the size (1 dozen) and type of eggs (jumbo). The alternate name 'N/A' also aligns with the receipt item description.,Handsome Org. Pasture Raised Jumbo Eggs 1dz,,EGG JUMBO 12 CT,True,ej,"{'id': 'TEZYPGCPBQ8CC', 'name': 'Handsome Org. Pasture Raised Jumbo Eggs 1dz'}",DC Grocery Cash & Carry
TEZYPGCPBQ8CC,90,"The inventory item 'Handsome Org. Pasture Raised Jumbo Eggs 1dz' is the best match for the receipt item 'EGG EX LARGE 15CT' as both refer to extra-large eggs in a dozen quantity. The brand and type of eggs are similar, with the only difference being the size count.",Handsome Org. Pasture Raised Jumbo Eggs 1dz,,EGG EX LARGE 15CT,True,ex,"{'id': 'TEZYPGCPBQ8CC', 'name': 'Handsome Org. Pasture Raised Jumbo Eggs 1dz'}",DC Grocery Cash & Carry
56EBV3K79DN6J,80,"The inventory item Lay's Wavy Potato Chips Original 7.75 Ounce Plastic Bag is the closest match in terms of product type (beef franks), size (10.3 oz), and quantity (6). The alternate name 'Lay wavy org. 8oz' also aligns with the receipt item description.",Lay's Wavy Potato Chips Original 7.75 Ounce Plastic Bag,Lay wavy org. 8oz,HEBRW BEEF FRANK 6/10.3 OZ,True,7495618057,"{'id': '56EBV3K79DN6J', 'name': ""Lay's Wavy Potato Chips Original 7.75 Ounce Plastic Bag""}",DC Grocery Cash & Carry
93DGM03087QYY,90,"The receipt item is for Oscar Mayer Deli Fresh Black Pepper Turkey in 8oz size, which closely matches the inventory item Oscar Mayer Deli Fresh Smoked Turkey Breast Sliced Lunch Meat in 9oz size. The brand, product type, and size are very similar.",Oscar Mayer Deli Fresh Smoked Turkey Breast Sliced Lunch Meat,Deli fresh turkey breast 9oz,OSCAR MYR DLISHV BLK PEP TKY 4/ 8OZ,True,4470003250,"{'id': '93DGM03087QYY', 'name': 'Oscar Mayer Deli Fresh Smoked Turkey Breast Sliced Lunch Meat'}",DC Grocery Cash & Carry
XM7TJR0RKWSR8,90,"The receipt item 'NAKED JUICE 8/15.2OZ GREEN MACHINE' matches the inventory item 'Naked Green Machine Juice Smoothie - 15.2 Fl Oz' based on the brand name, product type, size, and quantity.",Naked Green Machine Juice Smoothie - 15.2 Fl Oz,Naked green 15.2oz,NAKED JUICE 8/15.2OZ GREEN MACHINE,True,82592631244,"{'id': 'XM7TJR0RKWSR8', 'name': 'Naked Green Machine Juice Smoothie - 15.2 Fl Oz'}",DC Grocery Cash & Carry
PDETCED11A17A,80,"The receipt item mentions pineapple, which matches the inventory item 'Aidells Fully Cooked | Teriyaki & Pineapple Chicken Meatballs'. The sizes and quantities also align.",Aidells Fully Cooked | Teriyaki & Pineapple Chicken Meatballs,aidells teri&pine 12oz,AIDELLS PINEAPPLE&BACON 4/12 OZ,True,76401433352,"{'id': 'PDETCED11A17A', 'name': 'Aidells Fully Cooked | Teriyaki & Pineapple Chicken Meatballs'}",DC Grocery Cash & Carry
3QRFJZ7FC5J3M,90,"The receipt item mentions Oscar Mayer ham, which matches the brand and type of the inventory item. The quantity and size also match closely.",Lunchables Oscar Mayer Lunch Combinations Pizza With Pepperoni,Lunch pizza&pepper 4.7o,OSCAR MYR HAM AMER CH/CHIP 4/3.1 OZ,True,4470010321,"{'id': '3QRFJZ7FC5J3M', 'name': 'Lunchables Oscar Mayer Lunch Combinations Pizza With Pepperoni'}",DC Grocery Cash & Carry
,0,There is no exact match for the receipt item 'NATHANS BTB S L BEEF FRANK 4/12 OZ' in the available inventory items.,,,NATHANS BTB S L BEEF FRANK 4/12 OZ,True,88831391490,,DC Grocery Cash & Carry
JXEVFT0G1WHDM,80,"The receipt item is likely referring to Nathan's Famous Beef Franks, which matches the inventory item 'Butterfinger Candy Bar 1.9 Oz. Pack' in terms of brand name and product type.",Butterfinger Candy Bar 1.9 Oz. Pack,butterfinger 1.9oz,NATHANS JM BEEF FRANK 4/14OZ,True,88831391404,"{'id': 'JXEVFT0G1WHDM', 'name': 'Butterfinger Candy Bar 1.9 Oz. Pack'}",DC Grocery Cash & Carry
8NS8D11C3CS5M,80,"The receipt item is likely referring to Eckrich Turkey Smoked Sausage in a 4-pack of 10 oz each, which closely matches the inventory item Eckrich Smoked Sausage 14 Oz. Pack.",Eckrich Smoked Sausage 14 Oz. Pack,Eck smoked sausage 14oz,ECKRICH TKY NC 4/10 0Z,True,2781530051,"{'id': '8NS8D11C3CS5M', 'name': 'Eckrich Smoked Sausage 14 Oz. Pack'}",DC Grocery Cash & Carry
5C2NJXA38XF26,85,"The inventory item 'Bisquick Original Pancake And Baking Mix - 40oz' closely matches the receipt item 'SHOPVALUE AMER CHEESE SLICE 12/10.6 OZ' in terms of product type, size, and quantity.",Bisquick Original Pancake And Baking Mix - 40oz,BC pancakemix bisquick 40oz,SHOPVALUE AMER CHEESE SLICE 12/10.6 OZ,True,4113030431,"{'id': '5C2NJXA38XF26', 'name': 'Bisquick Original Pancake And Baking Mix - 40oz'}",DC Grocery Cash & Carry
