inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
G2XNFRMD402Q0,85.0,"Matched brand 'Camel', product 'Blue Box', and size 'FSC'. Both name and alternate name closely aligned.",camel blue bx,camel blue bx,CAMEL KG BLUE BOX-FSC,True,1230010713,"{'id': 'G2XNFRMD402Q0', 'name': 'camel blue bx'}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Marlboro', product 'Gold Box', and size '100s'. Alternate name closely related.",,,MARLBORO 100 GOLD BOX-FSC,True,2820014650,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,CAPRI 100 MAGENTA-FSC,True,2720020700,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,PARLIAMENT KG WHITE BOX-FSC,True,2820017840,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,AMERICAN SPIRIT KG BLUE BOX-FSC,True,4799585518,,DC Grocery Cash & Carry,
6557,95.0,"Matched brand 'Marlboro', product 'Silver Box', and size '100s'. Alternate name closely aligned.",,,MARLBORO 100 SILVER BOX-FSC,True,2820014780,"{'id': 6557, 'name': None}",DC Grocery Cash & Carry,
TTHNKWGKR50FJ,95.0,"Matched brand 'Al Capone', product 'Blue Non Filter', and quantity '10pk'. Alternate name closely aligned.",Al Capone Blue Non Filter 10pk,Alcapone blue 10pk,AL CAPONE BLUES NONFILTER 10/10 PK,True,71751901150,"{'id': 'TTHNKWGKR50FJ', 'name': 'Al Capone Blue Non Filter 10pk'}",DC Grocery Cash & Carry,
,,,,,COFFEE MATE PWDR 12/6 OZ,False,50000300600,,DC Grocery Cash & Carry,No candidates found for receipt item: COFFEE MATE PWDR 12/6 OZ
831,85.0,"Matched brand 'Pepperidge Farm', product 'Milano Milk Chocolate Cookies', and size '6 oz'. Alternate name provided additional confirmation.",,,PEPP MILANO 1T,True,1410007412,"{'id': 831, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PEPP GOLD FISH ORG 1T,True,1410008550,,DC Grocery Cash & Carry,
4CAQNCAKCYEP4,95.0,"Matched brand 'Lance', product 'Toasty Peanut Butter', and quantity '10 CT'. Alternate name closely aligned.",Lance Toasty Peanut Butter Sandwich Snack Crackers,Lance toasty 36g,LANCE TOASTY PEANUT BUTTER 10 CT,True,7641090615,"{'id': '4CAQNCAKCYEP4', 'name': 'Lance Toasty Peanut Butter Sandwich Snack Crackers'}",DC Grocery Cash & Carry,
PQPFEZQG20CVW,85.0,"Matched brand 'Lance', product 'Captain's Wafers Cream Cheese And Chives', and count '10 CT'. Alternate name closely aligned.",Lance Captain's Wafers Crackers | Cream Cheese & Chives,Lance cheese&chives 39g,LANCE LC CHIVES 10 CT,True,7641090616,"{'id': 'PQPFEZQG20CVW', 'name': ""Lance Captain's Wafers Crackers | Cream Cheese & Chives""}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Lance', product 'ToastChee Peanut Butter', and quantity '10 CT'. Alternate name closely aligned.",,,LANCE TOST CHEE PEANUT BUTTER 10 CT,True,7641090610,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the available inventory items.,,,NABISCO FIG NEWTON 12/2 OZ,True,4400008844,,DC Grocery Cash & Carry,
V4ESQ63C8FXZY,95.0,"Matched brand 'Oreo', product 'Chocolate Sandwich Cookies', and size '2.4 Ounce'. Alternate name closely aligned.",Oreo Chocolate Sandwich Cookies - Snack Pack | 2.4 Ounce,Oreo 6s 2.4oz,OREO COOKIES 30/2.4 OZ,True,4400004703,"{'id': 'V4ESQ63C8FXZY', 'name': 'Oreo Chocolate Sandwich Cookies - Snack Pack | 2.4 Ounce'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PEPP GINGERMAN 1T,True,1410007445,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,LANCE MALT PEANUT BUTTER 10 CT,True,7641090611,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PEPP CAPTIVA 1T,True,1410008203,,DC Grocery Cash & Carry,
7,85.0,"Matched brand 'Lance', product 'Real Cheddar Cheese Crackers', and size '8CT'. Alt name closely related.",,,LANCE CHDDAR TOASTY 8CT,True,7641090516,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Lance', product 'Variety Pack', and quantity '8CT'. Alternate name closely related.",,,LANCE VARIETY PACK 8CT,True,7641090433,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,NABISCO OREO DBL STUFF 10/4 OZ,True,4400002953,,DC Grocery Cash & Carry,
RB4SBF3BQQ6S4,85.0,"Matched brand 'Act II', product 'Butter Lovers Microwave Popcorn', and size '2.75 oz'. Alternate name provided a close match.",Act II Butter Lovers Microwave Popcorn | 3-Count 2.75-oz. Bags,Ace 2 butter lover 8.25oz,ACT II LITE BUTTER 18/2.75 OZ,True,7615023244,"{'id': 'RB4SBF3BQQ6S4', 'name': 'Act II Butter Lovers Microwave Popcorn | 3-Count 2.75-oz. Bags'}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Lance', product 'Sandwich Crackers', and size '8CT'. Alternate name closely related.",,,LANCE CRM CHS 8CT,True,7641052260,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Lance', product 'Malt with Peanut Butter', and quantity '8CT'. Alternate name provided additional confirmation.",,,LANCE MALT 8CT,True,7641090140,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
7AFP7BPW261XA,95.0,"Matched brand 'Lance', product 'Real Cheddar Cheese Crackers', and count '10 CT'. Alternate name closely aligned.",Lance Real Cheddar Cheese Crackers,Lance Toast chz ched 40g,LANCE TOASTY CHDR 10 CT,True,7641090624,"{'id': '7AFP7BPW261XA', 'name': 'Lance Real Cheddar Cheese Crackers'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,HOSTESSJM ICED HNY BUN 6CT,True,88810913051,,DC Grocery Cash & Carry,
FB1N172PDM3JE,85.0,"Matched brand 'Hostess', product 'Double Chocolate Frosted Mini Donuts', and size '3 Oz'. Alt name closely aligned.",Hostess Donettes Double Chocolate Frosted Mini Donuts 3 Oz,Host donettew choc 3oz,HOSTESS DB CHOCO DONETTES 10 CT,True,88810913027,"{'id': 'FB1N172PDM3JE', 'name': 'Hostess Donettes Double Chocolate Frosted Mini Donuts 3 Oz'}",DC Grocery Cash & Carry,
W1APZYP0A1N7E,85.0,"Matched brand 'Hostess', product 'Blueberry Muffin', and size '5.5 oz'. Alternate name aligned closely.",Hostess Double Chocolate Mega Muffin 5.5oz,hostess double chocolate,HOSTESS BLUEBERRY MUFFIN 3CT,True,88810901183,"{'id': 'W1APZYP0A1N7E', 'name': 'Hostess Double Chocolate Mega Muffin 5.5oz'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'HOSTESS BIRTHDAY CUP CAKES 6T' in the available inventory items.,,,HOSTESS BIRTHDAY CUP CAKES 6T,True,88810901211,,DC Grocery Cash & Carry,
KZWSWYHNA3T0P,85.0,"Matched brand 'Hostess', product 'Strawberry Cupcakes', and size '6/2T'. Alternate name closely related.",Hostess Iced Strawberry Cupcakes SS,Hostess Strawberry Cupcakes,HOSTESS STRAWBERRY CUPCAKE 6/2T,True,88810925665,"{'id': 'KZWSWYHNA3T0P', 'name': 'Hostess Iced Strawberry Cupcakes SS'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,MRS FRESH PINK SNOWBALLS 8/4.25 OZ,True,7225091582,,DC Grocery Cash & Carry,
ZW2AEV1Z8DBDC,95.0,"Matched brand '7Days', product 'Croissant with Vanilla Filling', and size '2.65 oz'. Alternate name closely aligned.",7Days 7 Days Croissant | Soft | With Vanilla Filling,7 day croissat 2.65oz,7 DAYS CROISSANT W/VANILLA 6/2.65 OZ,True,4879499200,"{'id': 'ZW2AEV1Z8DBDC', 'name': '7Days 7 Days Croissant | Soft | With Vanilla Filling'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,HOSTESS CHOCOLATE LOVERS TWINKIES 6CT,True,88810925766,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,HOSTESS BOUNCERS MINI TWINKIES 8/2.3 OZ,True,88810925106,,DC Grocery Cash & Carry,
Z464SW060AP10,85.0,"Matched brand 'Kool-Aid', product 'Cherry', and size '0.13 oz'. Alternate name closely aligned.",Kool-Aid Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix | 0.13 Oz Packet,kool aid 0.13oz,KOOL-AID ENVELOP 48CT,True,,"{'id': 'Z464SW060AP10', 'name': 'Kool-Aid Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix | 0.13 Oz Packet'}",DC Grocery Cash & Carry,
,,,,,MR FRESHLEYS CREAMY HONEY BUN 9 CT,False,7225007724,,DC Grocery Cash & Carry,No candidates found for receipt item: MR FRESHLEYS CREAMY HONEY BUN 9 CT
,,,,,MRS FRESHLEYS ICED HONEY BUN 6/6 OZ,False,7225008765,,DC Grocery Cash & Carry,No candidates found for receipt item: MRS FRESHLEYS ICED HONEY BUN 6/6 OZ
,,,,,T-SHIRT BLACK 1/6 LARGE BAG,False,7175703001,,DC Grocery Cash & Carry,No candidates found for receipt item: T-SHIRT BLACK 1/6 LARGE BAG
,0.0,No reasonable match found based on the provided receipt item description.,,,PLASTIC 2 BOTTLE LIQ BAG 800CT,True,7175703014,,DC Grocery Cash & Carry,
,,,,,SHOPPING BAG PLASTIC SMALL 1200/CS,False,VB1110,,DC Grocery Cash & Carry,No candidates found for receipt item: SHOPPING BAG PLASTIC SMALL 1200/CS
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,AMYKCTHN MAC&3 CHEESE BOWL 6/8.25 OZ,True,4227201320,,DC Grocery Cash & Carry,
EEFCKDM57T9M2,85.0,"Matched brand 'TGI Fridays', product 'Mozzarella Sticks', and size '30 oz'. Alternate name partially aligned.",TGI Fridays Mozzarella Sticks With Marinara Sauce 11 Oz. Box,tgi mozzarella sticks,TGI FRDYS MOZZ STICK 3/30 OZ,True,4670406851,"{'id': 'EEFCKDM57T9M2', 'name': 'TGI Fridays Mozzarella Sticks With Marinara Sauce 11 Oz. Box'}",DC Grocery Cash & Carry,
,0.0,No reasonably close match found in the inventory items for 'AMY RSTD VEG PIZZA 4/12 OZ'.,,,AMY RSTD VEG PIZZA 4/12 OZ,True,4227200103,,DC Grocery Cash & Carry,
W1APZYP0A1N7E,85.0,"Matched brand 'Hostess', product 'Double Chocolate Mega Muffin', and size '5.5 oz'.",Hostess Double Chocolate Mega Muffin 5.5oz,hostess double chocolate,HOSTESS DB CHOCOLATE MUFFIN 3CT,True,8681090:181,"{'id': 'W1APZYP0A1N7E', 'name': 'Hostess Double Chocolate Mega Muffin 5.5oz'}",,
407,85.0,"Matched brand 'Black & Mild', product 'Jazz Plastic Tip', and quantity '25CT'. Alternate name considered.",,,BLACK & M ORIGINAL NP/PTIP 25CT,True,07013783995,"{'id': 407, 'name': None}",,
,,,,,PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/120Z,False,08087819563,,,No candidates found for receipt item: PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/120Z
,,,,,AMYKCTHNCHILI MAC BOWL 6/9OZ,False,4227201057,,DC Grocery Cash & Carry,No candidates found for receipt item: AMYKCTHNCHILI MAC BOWL 6/9OZ
WVR3WY3WKAN80,85.0,"Matched product 'Tofu', size '12.3 oz', and alternate name 'tofu extra firm 12.3oz'.",Mori-Nu Silken Extra Firm Tofu 12.3oz,tofu extra firm 12.3oz,AMYKCTHN TOFU 6/14OZ,True,4227200054,"{'id': 'WVR3WY3WKAN80', 'name': 'Mori-Nu Silken Extra Firm Tofu 12.3oz'}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, or size.",,,EGGO BLUEBERRY PANCAKES 4/ 14.8OZ,True,3800034895,,DC Grocery Cash & Carry,
,,,,,MATCHES,False,07521800196,,,No candidates found for receipt item: MATCHES
NV45YY3WDP4BP,80.0,"Matched brand 'Skittles' and size '1.80 oz'. No exact match found, but closest match based on available inventory items.",Skittles,,KITTLES SOUR 1.80Z 24CT,True,04000001266,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",,
4,85.0,"Matched brand 'BIC', product 'Favorites Lighter', and size 'N/A'. Alternate name closely resembles 'big lighter'.",,,BIC LIGHTERS DISPLAY/ 50+3 FREE,True,7033064480,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on brand and product name.,,,EGGO BLUEBERRY PANCAKES 4/ 14.80Z,True,03800034895,,,
0B1M92E4CYF40,85.0,"Matched brand 'Duracell', product 'AAA Batteries', and pack size '2 Pack'. Alternate name provided a close match.",Duracell Coppertop AAA Alkaline Batteries,Duracell AAA 2p,DURACELL AAA-2PK (USA) BOX/18CT,True,41333151618,"{'id': '0B1M92E4CYF40', 'name': 'Duracell Coppertop AAA Alkaline Batteries'}",DC Grocery Cash & Carry,
,,,,,T-SHIRT BLACK 1/8 MEDIUM BAG,False,7175703013,,DC Grocery Cash & Carry,No candidates found for receipt item: T-SHIRT BLACK 1/8 MEDIUM BAG
,0.0,No reasonable match found in the available inventory items.,,,OFF BACKYARD CITRONELA CANDLE 2/23 OZ,True,4650075007,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,BLACK XX HD SMALL BAGS 1/1200 CT,True,7175703005,,DC Grocery Cash & Carry,
M0FSSNKFS1GQR,85.0,"Matched brand 'Off', product 'Insect Repellent', and size '6 oz'. Alternate name aligned closely.",Off Deep Woods Mosquito Repellent VIII Dry | 6 Oz,Off dry 6oz,OFF ACTIVE INSECT REPELLENT UNSC.6/6OZ,True,4650001810,"{'id': 'M0FSSNKFS1GQR', 'name': 'Off Deep Woods Mosquito Repellent VIII Dry | 6 Oz'}",DC Grocery Cash & Carry,
0190YVVMMHPYJ,95.0,Matched product 'Fruit Gushers Tropical' with inventory item 'Fruit Gushers Tropical 4.25oz'.,Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS TROPICAL,True,01600017031,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",,
,0.0,No reasonable match found based on the provided receipt item description.,,,MK WINDPROOF JET LIGHTERS 50CT,True,10855553008242,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,DURACELL D-2PK (USA) BOX/6CT,True,41333085616,,DC Grocery Cash & Carry,
,0.0,No matching inventory item found based on the provided receipt item description.,,,KRAZY GLUE TUBE 12CT,True,70158112054,,DC Grocery Cash & Carry,
,,,,,MATCHES 5CT,False,7521800196,,DC Grocery Cash & Carry,No candidates found for receipt item: MATCHES 5CT
,,,,,LIBERTY DISPOSABLE LIGHTERS BOX/50CT,False,83096101131,,DC Grocery Cash & Carry,No candidates found for receipt item: LIBERTY DISPOSABLE LIGHTERS BOX/50CT
,0.0,No reasonable match found based on available inventory items.,,,COMBAT ROACH KILLING BAIT 1/8 CT,True,2340041913,,DC Grocery Cash & Carry,
BRH9JEMWMHD9C,85.0,Matched product name 'Exclusive Fresh Blueberries' with alternate name 'blueberry'.,Exclusive Fresh Blueberries,blueberry,BLUE PALM GLOVE 10T,True,84997905063,"{'id': 'BRH9JEMWMHD9C', 'name': 'Exclusive Fresh Blueberries'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,ZYRTEC TABLETS FOR ADULTS ALLERGY 4/14CT,True,31254720432,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,DOVE SOAP PINK 48/135GRM,True,57501056349283,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,BENADRYL CHILD ALLERGY LIQ BBL GUM 3/4OZ,True,35058053504,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,TYLENOL INFANT DROPS GRAPE 6/1 OZ,True,30045012230,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the available inventory items.,,,PEPTO BISMOL TABLETS 6/30CT,True,30149003977,,DC Grocery Cash & Carry,
,,,,,PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/12OZ,False,8087819563,,DC Grocery Cash & Carry,No candidates found for receipt item: PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/12OZ
,,,,,CORTIZONE 10 CREAM MAX STRENGTH 4/1 OZ,False,4116700250,,DC Grocery Cash & Carry,No candidates found for receipt item: CORTIZONE 10 CREAM MAX STRENGTH 4/1 OZ
7,95.0,"Matched brand 'Clear Eyes', product 'Lubricant Redness Relief Handy Pocket Pal Eye Drops', and size '0.2 oz'. Alternate name closely aligned.",,,CLEAR EYES POCKET PAL 12/.2 OZ,True,30074254128,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
,,,,,5 HOURS ENERGY EX-STR BERRY 12/2 OZ,False,71941070012,,DC Grocery Cash & Carry,No candidates found for receipt item: 5 HOURS ENERGY EX-STR BERRY 12/2 OZ
,0.0,No reasonable match found based on the provided receipt item description.,,,TYLENOL CHILD BUBBLE GUM SUSP 3/4OZ,True,30045040704,,DC Grocery Cash & Carry,
,,,,,5 HOURS ENERGY BERRY 12/2OZ,False,71941050012,,DC Grocery Cash & Carry,No candidates found for receipt item: 5 HOURS ENERGY BERRY 12/2OZ
AQDCZQY516X2M,95.0,"Matched brand 'Halls', product 'Cough Suppressant Menthol Lyptus Drops', and quantity '9s'. Alternate name closely aligned.",Halls Cough Suppressant Menthol Lyptus Drops,Halls Triple 9s,HALLS COUGH DROP MENTHOL 20CT,True,31254605082,"{'id': 'AQDCZQY516X2M', 'name': 'Halls Cough Suppressant Menthol Lyptus Drops'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,J&J BAND AID LG WATER BLOCK 3/6CT,True,38137119062,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,WISH WHITE ALCOHOL 70% 12/16 OZ,True,20191554613090,,DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Cutex', product 'Nail Polish Remover', and size '6.7 Fl Oz'. Alternate name closely aligned.",,,CUTEX NAIL POLISH REMOVER ULTR 4/6.7OZ,True,30997137028,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
GPPCEEGY1JF8G,85.0,"Matched brand 'Vaseline', product 'Petroleum Jelly', and size '1.75 oz'. Alternate name closely related.",Vaseline 100% Pure Petroleum Jelly | Original | Skin Protectant,Vaseline 3.75oz,VASELINE PETROLEUM JELLY 6/1.75OZ .,True,30521231100,"{'id': 'GPPCEEGY1JF8G', 'name': 'Vaseline 100% Pure Petroleum Jelly | Original | Skin Protectant'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,SWAN PEROXIDE 12/16OZ,True,10308694706107,,DC Grocery Cash & Carry,
X77B7EYVWJD5J,85.0,"Matched brand 'Tums', product 'Ultra Strength Peppermint', and size '12ct'. Alternate name partially aligned.",Tums Ultra Strength Peppermint Antacid Chewable Tablets 12ct Roll,TUMS peppemint,TUMS ULTRA 1000 PEPPERMINT BOX/12CT,True,30766074535,"{'id': 'X77B7EYVWJD5J', 'name': 'Tums Ultra Strength Peppermint Antacid Chewable Tablets 12ct Roll'}",DC Grocery Cash & Carry,
JV4F6MYGPF26A,100.0,"Matched brand 'Blistex', product 'Lip Medex', and size '.25 oz'. Exact match found in both name and alternate name.",Blistex Lip Medex .25oz,Blistex Lip Medex .25oz,BLISTEX LIP MEDEX JARS 12/.25 OZ,True,4138810486,"{'id': 'JV4F6MYGPF26A', 'name': 'Blistex Lip Medex .25oz'}",DC Grocery Cash & Carry,
,,,,,ROYAL HONEY VIP 12/20GRAM,False,9555755800036,,DC Grocery Cash & Carry,No candidates found for receipt item: ROYAL HONEY VIP 12/20GRAM
,0.0,No reasonable match found based on the available inventory items.,,,"J&J GAUZE 2"" ROLLED 3CT",True,38137116137,,DC Grocery Cash & Carry,
,0.0,No matching inventory item found for 'GILLETTE FUSION 5 ULTR SHAVING GEL 6/7OZ'.,,,GILLETTE FUSION 5 ULTR SHAVING GEL 6/7OZ,True,4740015906,,DC Grocery Cash & Carry,
,0.0,No matching inventory item found for 'CONDOMS TROJAN MAGNUM RIBBED 6/3 PK'.,,,CONDOMS TROJAN MAGNUM RIBBED 6/3 PK,True,2260064208,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, or size.",,,SUAVE CONDITIONER APPLE 6/15OZ,True,7940046279,,DC Grocery Cash & Carry,
5,85.0,"Matched brand 'Tums', product 'Extra Strength 750 Mg Chewable Tablets', and quantity '12CT'.",,,TUMS SINGLE ROLL EXST STRAW 12CT,True,30766738810,"{'id': 5, 'name': None}",DC Grocery Cash & Carry,
5,85.0,"Matched brand 'Tums', product 'Extra Strength', and quantity '12ct'. Alternate name partially aligned.",,,Tums 12ct. Single Roll Extra Strength As,True,30766073920,"{'id': 5, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found in the available inventory items.,,,GOOD SENS DENTAL FLOSS WAXED 100YD 6CT,True,84603600441,,DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'Kleenex Pocket 8ct.' in the available inventory items.,,,Kleenex Pocket 8ct.,True,3600011974,,DC Grocery Cash & Carry,
,0.0,No matching inventory item found for 'CONDOMS-TROJANS MAGNUMS 6/3PK'.,,,CONDOMS-TROJANS MAGNUMS 6/3PK,True,2260064203,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,GILLETTE VENUS SIMPLY RAZOR 4/3CT,True,4740067008,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,TIDE 2 X HE ORIG LIQ 6/42 OZ,True,3077212118,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,TIDE 2 X ORIG HIGH SUDS LIQ 6/42 OZ,True,3077212117,,DC Grocery Cash & Carry,
DPX208FZNP6VE,95.0,"Matched brand 'Downy', product 'April Fresh Scent Fabric Softener Liquid', and size '19 oz'. Alternate name closely aligned.",Downy Ultra April Fresh Scent Fabric Softener Liquid -19 Oz,Downy 19oz,DOWNY FRESH 6/19 OZ,True,3700020930,"{'id': 'DPX208FZNP6VE', 'name': 'Downy Ultra April Fresh Scent Fabric Softener Liquid -19 Oz'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,MARLBORO KG BOX-FSC,True,2820013570,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,IRISH SPRING ALOE 3BAR 18/11.25 OZ,True,35000141781,,DC Grocery Cash & Carry,
XTSTYYRW9K06E,85.0,"Matched brand 'Glad', product 'Tall Kitchen Drawstring Bags', and size '40ct'. Alternate name closely related.",Glad Force Flex 13gal Tall Kitchen Drawstring Bags 40ct,Glad force flex 40s,GLAD BAGS TALL KITCHEN DS LEMON 6/40 CT,True,1258778366,"{'id': 'XTSTYYRW9K06E', 'name': 'Glad Force Flex 13gal Tall Kitchen Drawstring Bags 40ct'}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,DAWN DISH SIMPLY LIQ ORIG 20/14.6 OZ,True,10037000537820,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,EASY OFF FUME OVEN CLEANER 12/14.5 OZ,True,6233887977,,DC Grocery Cash & Carry,
5SZ65ZR4D3NR8,95.0,"Matched brand 'Cascade', product 'Complete Gel', and size '75 oz'. Alternate name closely aligned.",Cascade Complete Gel Citrus Breeze Scent Dishwasher Detergent,Cascade complete 75oz,CASCADE COMPLETE GEL 6/75 OZ,True,3700033840,"{'id': '5SZ65ZR4D3NR8', 'name': 'Cascade Complete Gel Citrus Breeze Scent Dishwasher Detergent'}",DC Grocery Cash & Carry,
SGC79KK78ZGBW,95.0,"Matched brand 'Drano', product 'Clog Remover', and size '32 fl oz'. Alternate name closely related.",Drano Clog Remover | Max Gel | Pro Strength 32 Fl Oz,Drano max gel 32oz,DRANO LIQUID DRAIN CLNR 12/ 32FZ,True,1001980000116,"{'id': 'SGC79KK78ZGBW', 'name': 'Drano Clog Remover | Max Gel | Pro Strength 32 Fl Oz'}",DC Grocery Cash & Carry,
9,95.0,"Matched brand 'Ajax', product 'Powder Cleanser With Bleach', and size '21 oz'. Alternate name closely aligned.",,,AJAX CLEANSER SCOURER PWD W/BL 12/21OZ,True,82785400950,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,FEBREZE AIR FRSHNR HAWAIIN 6/8.8 OZ,True,3700096260,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,FEBREZE AIR FRSHNR MOONLIGHT 6/8.8 OZ,True,10037000962509,,DC Grocery Cash & Carry,
QHJX0W97QW30W,85.0,"Matched brand 'Bounty', product 'Napkins', and size '200 CT'. Alternate name closely matches receipt item.",Bounty Quilted Napkins Assorted White & Prints,Bounty napkin 200s,BOUNTY NAPKINS 8/200 CT,True,37000965954,"{'id': 'QHJX0W97QW30W', 'name': 'Bounty Quilted Napkins Assorted White & Prints'}",DC Grocery Cash & Carry,
06981TWFCZGD6,85.0,"Matched brand 'Palmolive', product 'Ultra Oxy Dish Liquid', and size '20 fl oz'. Alt name 'Palmolive OXY 20oz' aligned closely.",Palmolive Ultra Oxy Dish Liquid 20 Fl Oz,Palmolive OXY 20oz,PALMOLIVE DISH DETERGENT 20/12.6OZ,True,10035000990645,"{'id': '06981TWFCZGD6', 'name': 'Palmolive Ultra Oxy Dish Liquid 20 Fl Oz'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,CHORE BOY COPPER SCRUBBER BOX/36 CT,True,cb,,DC Grocery Cash & Carry,
,,,,,SCOTCH BRITE HVY DUTY 21 CT,False,7630891344,,DC Grocery Cash & Carry,No candidates found for receipt item: SCOTCH BRITE HVY DUTY 21 CT
,,,,,SCOTCH BRITE NON SCRATCH 21 CT,False,7630891343,,DC Grocery Cash & Carry,No candidates found for receipt item: SCOTCH BRITE NON SCRATCH 21 CT
ARGJD0TX3YHKE,95.0,"Matched brand 'Prime Hydration', product 'Lemon Lime', and size '3 packs of 8 bottles, each 16.9 ounces'. Alternate name closely aligned.",Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle,Prime Lemon Lime,PRIME LEMON LIME 3/8-16.9OZ,True,85004042722,"{'id': 'ARGJD0TX3YHKE', 'name': 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on brand and size comparison.,,,LOVE MY CARPET FOAM CLEANER 12/12 OZ,True,85000739593,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,SOS SPONGE HEAVY DUTY 12/1CT,True,4129400008,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,ICE 1/7LB,True,86000611491,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,POP NOV SPIDERMAN 20/3.38 OZ,True,775670284,,DC Grocery Cash & Carry,
