inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
8HRVNBZXRPKP8,80.0,"The receipt item is a Nestle Butterfinger, which is a Nestle product like the inventory item Nestle Sensations Cinnamon Toast Crunch. Both are Nestle candy products, so there is a high likelihood of a match.",Nestle Sensations Cinnamon Toast Crunch 14 Fl Oz,Nestle cinnamon t c cinnamilk,NESTLE BUTTERFINGER 36CT,True,2800047635,"{'id': '8HRVNBZXRPKP8', 'name': 'Nestle Sensations Cinnamon Toast Crunch 14 Fl Oz'}",DC Grocery Cash & Carry,
NTMPC281WW9BR,90.0,"The receipt item is for Orbit Gum Spearmint 12 count, which matches the inventory item Wrigley ORBIT Spearmint Gum - 14 Pieces in terms of brand, product type, and quantity. The slight difference in quantity can be attributed to packaging variations.",Wrigley ORBIT Spearmint Gum - 14 Pieces,Orbit spearmint 14p,ORBIT GUM SPEARMINT 12CT,True,2200011484,"{'id': 'NTMPC281WW9BR', 'name': 'Wrigley ORBIT Spearmint Gum - 14 Pieces'}",DC Grocery Cash & Carry,
WC194VDY6MBWM,80.0,"The inventory item 'Toll House Nestle Chocolate Chip Cookie Sandwiches' is the closest match to 'NESTLE CHUNKY 24CT' in terms of brand, product type, and quantity.",Toll House Nestle Chocolate Chip Cookie Sandwiches,toll house choc chip 6oz,NESTLE CHUNKY 24CT,True,2800021503,"{'id': 'WC194VDY6MBWM', 'name': 'Toll House Nestle Chocolate Chip Cookie Sandwiches'}",DC Grocery Cash & Carry,
E7KHB5M55T6VA,90.0,"The inventory item 'Hershey's Milk Chocolate With Whole Almonds' closely matches the receipt item 'HERSHEYS ALMOND JOY BAR 36/1.76OZ' in terms of brand, product type, and size.",Hershey's Milk Chocolate With Whole Almonds,Hersheys milk whl almond 41g,HERSHEYS ALMOND JOY BAR 36/1.76OZ,True,3400090320,"{'id': 'E7KHB5M55T6VA', 'name': ""Hershey's Milk Chocolate With Whole Almonds""}",DC Grocery Cash & Carry,
Q3E0WSTBV3YEA,90.0,"The receipt item 'TRIDENT TROPICAL TWIST 12CT' matches the inventory item 'Trident Tropical Twist Sugar Free Gum' in terms of brand, flavor, and quantity.",Trident Tropical Twist Sugar Free Gum,Trident tropical 14s,TRIDENT TROPICAL TWIST 12CT,True,1254601110,"{'id': 'Q3E0WSTBV3YEA', 'name': 'Trident Tropical Twist Sugar Free Gum'}",DC Grocery Cash & Carry,
SMYM38QQQNJHT,90.0,"The receipt item 'TICTAC SINGLES FRESHMINT 12CT' matches the inventory item 'tictac freshmint 1oz' based on the brand name, product type, and quantity.",tictac freshmint 1oz,tictac freshmint 1oz,TICTAC SINGLES FRESHMINT 12CT,True,980005771,"{'id': 'SMYM38QQQNJHT', 'name': 'tictac freshmint 1oz'}",DC Grocery Cash & Carry,
4N0C0DZF728N6,90.0,"The inventory item 'Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz' closely matches the receipt item 'SLIM JIM GIANT ORIGINAL 24/.97OZ' in terms of brand, product type, size, and quantity.",Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz,slim jim .97oz,SLIM JIM GIANT ORIGINAL 24/.97OZ .,True,2620011705,"{'id': '4N0C0DZF728N6', 'name': 'Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz'}",DC Grocery Cash & Carry,
QC5AZXF8EM4PM,90.0,"The receipt item 'JACK LINKS BEEF JERKEY ORIGINAL10/1.25O' closely matches the inventory item 'Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz' in terms of brand, product type, and size.",Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz,J Links bf jerky orig 1.25oz,JACK LINKS BEEF JERKEY ORIGINAL10/1.25O,True,1708287746,"{'id': 'QC5AZXF8EM4PM', 'name': ""Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz""}",DC Grocery Cash & Carry,
QF5Y6BX2MK0W4,80.0,"The receipt item is a Wrigley gum product with peppermint flavor and 15 sticks in a pack, which matches the inventory item '5 Gum Wrigley’s Five Rain Sugar Free 1' with 15 sticks in a pack and a similar flavor profile.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,True,2200015952,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry,
EZ27TG00GWSTR,90.0,"The receipt item 'DENTYNE ICE PEPPERMINT 9/16CT' matches the inventory item 'Dentyne Ice Peppermint Sugar Free Gum' based on the brand, flavor, and quantity.",Dentyne Ice Peppermint Sugar Free Gum,Dentyne peppermint 16p,DENTYNE ICE PEPPERMINT 9/16CT,True,1254609728,"{'id': 'EZ27TG00GWSTR', 'name': 'Dentyne Ice Peppermint Sugar Free Gum'}",DC Grocery Cash & Carry,
1HAB8XBMH0N7M,90.0,"The receipt item mentions 'Wrigley Doublemint .50 PPD 5 Stk 20/40ct', which closely matches the inventory item 'Wrigley's Double Mint 0.50 Pre' with a quantity of 40ct. The brand, product type, size, and quantity all align well.",Wrigley's Double Mint 0.50 Pre,double mint 5s,WRIGLEY DOUBLEMINT .50 PPD 5 STK 20/40CT,True,2200029322,"{'id': '1HAB8XBMH0N7M', 'name': ""Wrigley's Double Mint 0.50 Pre""}",DC Grocery Cash & Carry,
HR6MDSS7ST4M6,90.0,"The inventory item 'Kit Kat King' closely matches the receipt item 'KIT KAT BAR KING SIZE 24CT' in terms of brand, product type, and size. The alternate name 'N/A' also aligns with the receipt item description.",Kit Kat King,,KIT KAT BAR KING SIZE 24CT,True,3400022600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry,
QF5Y6BX2MK0W4,90.0,"The receipt item is a Wrigley's gum product with the flavor 'Polar Ice' and 15 sticks per pack, which matches the inventory item '5 Gum Wrigley’s Five Rain Sugar Free 1' with 15 sticks per pack and a similar flavor profile.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA POLAR ICE 15 STICK 10CT,True,2200015953,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry,
QF5Y6BX2MK0W4,80.0,"The receipt item is a Wrigley gum product with 15 sticks in a pack, which matches the Wrigley's Five Rain Sugar Free 15-stick gum inventory item.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA SMOOTH MINT 15STK/10CT,True,2200012152,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry,
NTMPC281WW9BR,90.0,"The receipt item is Wrigley Extra Spearmint 15 sticks in a 10 count pack, which closely matches the inventory item Wrigley ORBIT Spearmint Gum - 14 Pieces. The brand, product type, flavor, and quantity are all very similar.",Wrigley ORBIT Spearmint Gum - 14 Pieces,Orbit spearmint 14p,WRIGLEY EXTRA SPEARMINT 15STK/10CT,True,2200015954,"{'id': 'NTMPC281WW9BR', 'name': 'Wrigley ORBIT Spearmint Gum - 14 Pieces'}",DC Grocery Cash & Carry,
175X5VKZKGVQA,90.0,"The inventory item 'Snickers Full Size Chocolate Candy Bar - 1.86oz' matches the receipt item 'SNICKERS 48CT' in terms of brand, product type, and quantity.",Snickers Full Size Chocolate Candy Bar - 1.86oz,sncikers 1.86oz,SNICKERS 48CT,True,4000052431,"{'id': '175X5VKZKGVQA', 'name': 'Snickers Full Size Chocolate Candy Bar - 1.86oz'}",DC Grocery Cash & Carry,
XT6VQKQ320K5Y,90.0,"The inventory item 'TWIX Cookie Bar-1.79 Oz' closely matches the receipt item 'TWIX CANDY BAR 36CT' in terms of brand, product type, and size. The alternate name 'Twix 1.79oz' also aligns well with the receipt item description.",TWIX Cookie Bar-1.79 Oz,Twix 1.79oz,TWIX CANDY BAR 36CT,True,4000035391,"{'id': 'XT6VQKQ320K5Y', 'name': 'TWIX Cookie Bar-1.79 Oz'}",DC Grocery Cash & Carry,
7ASCAE0K6FBK2,90.0,"The receipt item 'TRIDENT WHITE PEPPERMINT 9/16CT' matches the inventory item 'Trident White Peppermint Sugar Free Gum - 16ct' based on the brand, flavor, and quantity.",Trident White Peppermint Sugar Free Gum - 16ct,Trident peppermint 16p,TRIDENT WHITE PEPPERMINT 9/16CT,True,1254607620,"{'id': '7ASCAE0K6FBK2', 'name': 'Trident White Peppermint Sugar Free Gum - 16ct'}",DC Grocery Cash & Carry,
H0CMMC75NCVRG,90.0,"The receipt item 'CLIF BAR WHITE CHOCO MACADAMIA 12CT' matches the inventory item 'Clif Bar White Chocolate Macadamia Nut Energy Bars' in terms of brand, flavor, and quantity.",Clif Bar White Chocolate Macadamia Nut Energy Bars,Clif white choc 2.4oz,CLIF BAR WHITE CHOCO MACADAMIA 12CT,True,72225236109,"{'id': 'H0CMMC75NCVRG', 'name': 'Clif Bar White Chocolate Macadamia Nut Energy Bars'}",DC Grocery Cash & Carry,
ENGJBGZC6PSX8,90.0,"The receipt item is for Eclipse gum, which matches the brand and product type of the inventory item. The size and quantity also match.",Eclipse Spearmint Sugar Free Chewing Gum | Single Pack | 18 Piece,eclipse spearmint 18p,ECLIPSE GUM 18 PIECE SPEARMINT 8CT,True,2200011965,"{'id': 'ENGJBGZC6PSX8', 'name': 'Eclipse Spearmint Sugar Free Chewing Gum | Single Pack | 18 Piece'}",DC Grocery Cash & Carry,
D9WV0EAYRE3BM,90.0,"The receipt item 'HARIBO PEG BAG SOUR GOLD BEARS 12/4.5 OZ' matches the inventory item 'Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag' based on the brand name, product type, size, and quantity.",Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag,HARIBO gold sour4.5oz,HARIBO PEG BAG SOUR GOLD BEARS 12/4.5 OZ,True,4223831220,"{'id': 'D9WV0EAYRE3BM', 'name': 'Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag'}",DC Grocery Cash & Carry,
AA36EGA9DHPXC,90.0,"The receipt item is for Altoids peppermint, which matches the inventory item with the same flavor and similar size of 1.76oz. The alternate name also matches.",Altoids peppermint 1.76oz,Altoids peppermint .37oz,ALTOIDS PEPPERMINT 12/1.76OZ,True,2200015892,"{'id': 'AA36EGA9DHPXC', 'name': 'Altoids peppermint 1.76oz'}",DC Grocery Cash & Carry,
XEXNCFF4NKWHP,90.0,"The receipt item is Eclipse Gum 18 pc Peppermint 8ct, which matches closely with the inventory item Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece. The brand, product type, flavor, and quantity all align well.",Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece,eclipse pepper 18s,ECLIPSE GUM 18 PC PEPPERMINT 8CT,True,2200011944,"{'id': 'XEXNCFF4NKWHP', 'name': 'Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece'}",DC Grocery Cash & Carry,
4KXMD6JGQF49J,90.0,"The receipt item 'ORBIT GUM PEPPERMINT 12CT' closely matches the inventory item 'Orbit peppermint 14s' in terms of brand, product type, and quantity. The slight difference in quantity can be attributed to packaging variations.",Orbit peppemint 14s,orbit peppemint 14s,ORBIT GUM PEPPERMINT 12CT,True,2200011486,"{'id': '4KXMD6JGQF49J', 'name': 'Orbit peppemint 14s'}",DC Grocery Cash & Carry,
SSWHFVXWCCCPE,90.0,"The receipt item mentions Wrigley Winterfresh, which matches the inventory item Wrigley's Winterfresh 50c Gum 40ct. The quantities and product type align closely.",Wrigley S Winterfresh 50c Gum 40ct,winter fresh 5s,WRIGLEY WINTERFRESH .50 PPDSTICK 20/40CT,True,2200029328,"{'id': 'SSWHFVXWCCCPE', 'name': 'Wrigley S Winterfresh 50c Gum 40ct'}",DC Grocery Cash & Carry,
ZS2W1EPNAP9ZM,90.0,"The receipt item 'TRIDENT ORIGINAL 12CT' matches the inventory item 'Trident Original Flavor Sugar Free Gum 14 Piece Pack' based on the brand, flavor, and pack size. The quantity difference can be attributed to packaging variations.",Trident Original Flavor Sugar Free Gum 14 Piece Pack,Trident orig 14s,TRIDENT ORIGINAL 12CT,True,1254601108,"{'id': 'ZS2W1EPNAP9ZM', 'name': 'Trident Original Flavor Sugar Free Gum 14 Piece Pack'}",DC Grocery Cash & Carry,
SVHJR5EKRRWVG,90.0,"The receipt item 'DAVID SUNFLOWER SEED TUBE ORIGINAL 12CT' matches the inventory item 'David Orig. Sunflower Seed' based on the brand name, product type, and quantity (12 count). The alternate name is not needed for this match.",David Orig. Sunflower Seed,,DAVID SUNFLOWER SEED TUBE ORIGINAL 12CT,True,2620077234,"{'id': 'SVHJR5EKRRWVG', 'name': 'David Orig. Sunflower Seed'}",DC Grocery Cash & Carry,
D2AQ22SFJXCM0,90.0,"The receipt item 'DOVE DARK CHOCOLATE 18/1.44 OZ' matches the inventory item 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz' based on the brand, product type, size, and quantity.",Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz,Dove dark choc 1.44oz,DOVE DARK CHOCOLATE 18/1.44 OZ,True,4000055985,"{'id': 'D2AQ22SFJXCM0', 'name': 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz'}",DC Grocery Cash & Carry,
CWBKVMH0SS352,90.0,"The receipt item 'DENTYNE ICE ARCTIC CHILL 9/16CT' closely matches the inventory item 'Dentyne Ice Arctic Chill Sugar Free Gum 1 Pack Of 16 Pieces' based on the brand, product type, flavor, and quantity.",Dentyne Ice Arctic Chill Sugar Free Gum 1 Pack Of 16 Pieces,Dentyne artic chill 16p,DENTYNE ICE ARCTIC CHILL 9/16CT,True,1254609727,"{'id': 'CWBKVMH0SS352', 'name': 'Dentyne Ice Arctic Chill Sugar Free Gum 1 Pack Of 16 Pieces'}",DC Grocery Cash & Carry,
H1X1426NF8DQ8,90.0,"The receipt item 'DENTYNE ICE SPEARMINT 9/16CT' matches the inventory item 'Dentyne Ice Spearmint Sugar Free Gum 16 Ct Pack' based on the brand, product type, and quantity.",Dentyne Ice Spearmint Sugar Free Gum 16 Ct Pack,Dentyne spearmint 16p,DENTYNE ICE SPEARMINT 9/16CT,True,1254609729,"{'id': 'H1X1426NF8DQ8', 'name': 'Dentyne Ice Spearmint Sugar Free Gum 16 Ct Pack'}",DC Grocery Cash & Carry,
Q8MXNWP7PJHM6,90.0,"The inventory item 'kinder bueno 1.5oz' is the closest match to the receipt item 'KINDER BUENO 20CT' in terms of brand, product type, and size.",kinder bueno 1.5oz,kinder bueno 1.5oz,KINDER BUENO 20CT,True,980055201,"{'id': 'Q8MXNWP7PJHM6', 'name': 'kinder bueno 1.5oz'}",DC Grocery Cash & Carry,
ESD23576FJFEM,80.0,"The receipt item 'YORK PEPPERMINT PATTIES 175CT' matches the inventory item 'York pepper pattie 1.4oz' based on the brand name 'York', product type 'Peppermint Patties', and similar size packaging.",York pepper pattie 1.4oz,York pepper pattie 1.4oz,YORK PEPPERMINT PATTIES 175CT,True,3400006642,"{'id': 'ESD23576FJFEM', 'name': 'York pepper pattie 1.4oz'}",DC Grocery Cash & Carry,
EQX92RZDXJEKG,90.0,"The receipt item 'DAVID SUNFLWR SEEDS 24/1.75 OZ' matches the inventory item 'David Orig. 175' based on the brand name 'David', product type 'Sunflower Seeds', and similar size '1.75 oz'. The alternate name 'David Orig. 175' also aligns with the receipt item.",David Orig. 175,,DAVID SUNFLWR SEEDS 24/1.75 OZ,True,2620000615,"{'id': 'EQX92RZDXJEKG', 'name': 'David Orig. 175'}",DC Grocery Cash & Carry,
D2AQ22SFJXCM0,90.0,"The receipt item 'DOVE MILK CHOCOLATE 18/1.44 OZ' matches the inventory item 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz' based on the brand name (Dove), product type (chocolate bar), size (1.44 oz), and quantity.",Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz,Dove dark choc 1.44oz,DOVE MILK CHOCOLATE 18/1.44 OZ,True,4000055984,"{'id': 'D2AQ22SFJXCM0', 'name': 'Dove Silky Smooth Dark Chocolate Singles Bar - 1.44 Oz'}",DC Grocery Cash & Carry,
A76TGFGQFH9GT,90.0,"The receipt item is a Lifesavers mint roll, which matches the inventory item 'Lifesavers mint .84oz' in terms of brand, product type, and size.",Lifesavers mint .84oz,lifesavers mint .84oz,LIFESAVERS ROLL MINTS PEPOMINT .84OZ 20C,True,1900008065,"{'id': 'A76TGFGQFH9GT', 'name': 'Lifesavers mint .84oz'}",DC Grocery Cash & Carry,
0190YVVMMHPYJ,80.0,The inventory item 'Fruit Gushers Tropical 4.25oz' closely matches the receipt item 'FRUIT GUSHERS 42CT' in terms of product type and quantity. The size difference is minor and the brand name is consistent.,Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS 42CT,True,1600014698,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",DC Grocery Cash & Carry,
0190YVVMMHPYJ,80.0,"The inventory item 'Fruit Gushers Tropical 4.25oz' closely matches the receipt item 'FRUIT GUSHERS TROPICAL 8/4.25OZ' in terms of brand, product type, size, and quantity.",Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS TROPICAL 8/4.25OZ,True,1600017031,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",DC Grocery Cash & Carry,
4SYD0MP3JB34R,90.0,"The receipt item mentions Nature Valley, oats, and dark chocolate, which closely matches the inventory item 'Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz'. The quantities and flavors align well.",Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz,NV Fruit & Nut Trail Mix,NATURE VALLEY OATS&DARK CHOC18/1.5OZ,True,1600031261,"{'id': '4SYD0MP3JB34R', 'name': 'Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz'}",DC Grocery Cash & Carry,
V4PD0KA0738AW,80.0,The receipt item mentions 'snack stick box/24ct' which matches the inventory item 'Combat Max Indoor & Outdoor Use Ant Killing Bait Stations 6 Ct Box' in terms of packaging and quantity.,Combat Max Indoor & Outdoor Use Ant Killing Bait Stations 6 Ct Box,COMBAT ant killing bait 0.21oz,BULLS BIGGEST SNACK STICK BOX/24CT,True,72796850030,"{'id': 'V4PD0KA0738AW', 'name': 'Combat Max Indoor & Outdoor Use Ant Killing Bait Stations 6 Ct Box'}",DC Grocery Cash & Carry,
QF5Y6BX2MK0W4,90.0,"The receipt item is Wrigley Five Gum 15 Stick Rain 10ct, which closely matches the inventory item Wrigley's Five Rain Sugar Free 15s in terms of brand, product type, size, and quantity.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY FIVE GUM 15 STICK RAIN 10CT,True,6490020838,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry,
4SYD0MP3JB34R,90.0,"The receipt item and inventory item both mention 'Nature Valley', 'Trail Mix', 'Fruit & Nut', and '1.2 Oz'. The quantities and product type match closely.",Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz,NV Fruit & Nut Trail Mix,NATURE VALL TRAIL MIX FRUIT&NUT 16/1.2OZ,True,1600015120,"{'id': '4SYD0MP3JB34R', 'name': 'Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz'}",DC Grocery Cash & Carry,
SVHJR5EKRRWVG,90.0,"The receipt item 'DAVID ORIG SUNFLWR SEED 36 CT' matches the inventory item 'David Orig. Sunflower Seed' in terms of brand, product type, and quantity. The alternate name 'N/A' also aligns with the receipt item description.",David Orig. Sunflower Seed,,DAVID ORIG SUNFLWR SEED 36 CT,True,2620001215,"{'id': 'SVHJR5EKRRWVG', 'name': 'David Orig. Sunflower Seed'}",DC Grocery Cash & Carry,
V123GZFZRM6MC,80.0,"The inventory item 'Simply Nature Veggie & Flaxseed Corn Tortilla Chips' is the closest match to 'HI CHEW FRUIT MIX PEG BAG 6/3.53OZ' based on similar product type (snack), packaging (peg bag), and size (3.53oz).",Simply Nature Veggie & Flaxseed Corn Tortilla Chips,,HI CHEW FRUIT MIX PEG BAG 6/3.53OZ,True,10857983004337,"{'id': 'V123GZFZRM6MC', 'name': 'Simply Nature Veggie & Flaxseed Corn Tortilla Chips'}",DC Grocery Cash & Carry,
AA36EGA9DHPXC,80.0,"The receipt item is for Altoids mints, similar to the Altoids peppermint inventory item. The size and flavor match as well.",Altoids peppermint 1.76oz,Altoids peppermint .37oz,ALTOIDS MINTS SMALLS WINTERGREEN .37OZ 9,True,2200010905,"{'id': 'AA36EGA9DHPXC', 'name': 'Altoids peppermint 1.76oz'}",DC Grocery Cash & Carry,
TV1VP5BZWBHCA,85.0,"The inventory item 'Cheerios Oat Cereal | Gluten Free | Whole Grain | Toasted 1.3 Oz' closely matches the receipt item 'CHEERIOS CEREAL CUP 6 CT' in terms of brand, product type, and quantity. The alternate name 'cup cheerios 1.3oz' also aligns well with the receipt item description.",Cheerios Oat Cereal | Gluten Free | Whole Grain | Toasted 1.3 Oz,cup cheerios 1.3oz,CHEERIOS CEREAL CUP 6 CT,True,1600013896,"{'id': 'TV1VP5BZWBHCA', 'name': 'Cheerios Oat Cereal | Gluten Free | Whole Grain | Toasted 1.3 Oz'}",DC Grocery Cash & Carry,
8R3SRMX4AD3SP,90.0,"The inventory item 'Cinnamon Toast Crunch Breakfast Cereal Cup | 2 Oz Cup' closely matches the receipt item 'CINNAMON TOAST CRUNCH CEREAL CUP 6 CT' in terms of brand, product type, and size.",Cinnamon Toast Crunch Breakfast Cereal Cup | 2 Oz Cup,cinnamon toast cup 2oz,CINNAMON TOAST CRUNCH CEREAL CUP 6 CT,True,1600013897,"{'id': '8R3SRMX4AD3SP', 'name': 'Cinnamon Toast Crunch Breakfast Cereal Cup | 2 Oz Cup'}",DC Grocery Cash & Carry,
29CPFGT28JTA4,90.0,"The inventory item 'Post Honey Bunches Of Oats With Almonds Cereal | 18 Oz' closely matches the receipt item 'HONEY NUT CHEERIOS CEREAL CUP 6CT' in terms of cereal type, flavor (honey nut), and packaging size (6 cups).",Post Honey Bunches Of Oats With Almonds Cereal | 18 Oz,Post H bunches  almond 18oz,HONEY NUT CHEERIOS CEREAL CUP 6CT,True,1600013898,"{'id': '29CPFGT28JTA4', 'name': 'Post Honey Bunches Of Oats With Almonds Cereal | 18 Oz'}",DC Grocery Cash & Carry,
YJGDNGHBHAAST,90.0,"The inventory item 'Froot Loops Kellogg S Original Cold Breakfast Cereal Single Serve 1.5 Oz Cup' closely matches the receipt item 'FROOT LOOPS CEREAL CUP 6 CT' in terms of brand, product type, and packaging size.",Froot Loops Kellogg S Original Cold Breakfast Cereal Single Serve 1.5 Oz Cup,kello fst loops cup 1.5oz,FROOT LOOPS CEREAL CUP 6 CT,True,3800001246,"{'id': 'YJGDNGHBHAAST', 'name': 'Froot Loops Kellogg S Original Cold Breakfast Cereal Single Serve 1.5 Oz Cup'}",DC Grocery Cash & Carry,
,,,,,,False,,,DC Grocery Cash & Carry,"Database connection error: connection to server at ""34.57.51.199"", port 5432 failed: server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
"
Y80N4A7FN1NF0,85.0,The inventory item 'Marie Callender's Steak & Roasted Potatoes | 11.9 Ounce' is the closest match in terms of product type and size to the receipt item 'STARKIST CHUNK LTHLVS WATR 48/5OZ'. The alternate name 'MC steak&potatoes 11.9oz' also aligns well with the receipt item description.,Marie Callender's Steak & Roasted Potatoes | 11.9 Ounce,MC steak&potatoes 11.9oz,STARKIST CHUNK LTHLVS WATR 48/5OZ,True,10080000006735,"{'id': 'Y80N4A7FN1NF0', 'name': ""Marie Callender's Steak & Roasted Potatoes | 11.9 Ounce""}",DC Grocery Cash & Carry,
25GBQGE7BBBFG,100.0,"The receipt item 'BUMBLEBEE SOLID WHITE OIL 48/5OZ' matches the inventory item 'B Bee whi alba w/water 5oz' perfectly in terms of brand, product type, size, and quantity.",,,BUMBLEBEE SOLID WHITE OIL 48/5OZ,True,866083,"{'id': '25GBQGE7BBBFG', 'name': None}",DC Grocery Cash & Carry,
