inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
407,85.0,"Matched brand 'Black & Mild', product 'Jazz Plastic Tip', and quantity '25CT'. Alternate name closely related.",,,BLACK & M ORIGINAL NP/PTIP 25CT,True,7013783995,"{'id': 407, 'name': None}",DC Grocery Cash & Carry,
407,85.0,"Matched brand 'Black & Mild', product 'Jazz Plastic Tip', and size '1T'. Alternate name closely aligned.",,,BLACK & M 1.19 ORIGINAL UPR 25,True,7013783205,"{'id': 407, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,RAW KING SIZE SLIM CLASSIC BOX/50CT,True,71616517736,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,RAW KING SUPREME CIG PAPER 24 CT,True,71616517145,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,MARLBORO KG GOLD BOX-FSC,True,2820013840,,DC Grocery Cash & Carry,
G2XNFRMD402Q0,85.0,"Matched brand 'Camel', product 'Blue Box', and size 'Standard'. Alternate name closely resembles receipt item.",camel blue bx,camel blue bx,CAMEL KG BLUE BOX-FSC,True,1230010713,"{'id': 'G2XNFRMD402Q0', 'name': 'camel blue bx'}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Marlboro', product '100s', and box type 'Gold Box-FSC'. Alternate name closely related.",,,MARLBORO 100 GOLD BOX-FSC,True,2820014650,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,CAPRI 100 MAGENTA-FSC,True,2720020700,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,PARLIAMENT KG WHITE BOX-FSC,True,2820017840,,DC Grocery Cash & Carry,
KWFW2AH8RFET0,85.0,"Matched brand 'American Spirit', product 'Cigarettes', and variant 'Blue Box'. Alternate name provided additional confirmation.",Natural American Spirit Cigarettes | Blue,A Spirit full bodied,AMERICAN SPIRIT KG BLUE BOX-FSC,True,4799585518,"{'id': 'KWFW2AH8RFET0', 'name': 'Natural American Spirit Cigarettes | Blue'}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Marlboro', product '100s', and box packaging. Alternate name closely related.",,,MARLBORO 100 SILVER BOX-FSC,True,2820014780,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
TTHNKWGKR50FJ,95.0,"Matched brand 'Al Capone', product 'Blue Non Filter', and size '10pk'. Alternate name closely aligned.",Al Capone Blue Non Filter 10pk,Alcapone blue 10pk,AL CAPONE BLUES NONFILTER 10/10 PK,True,71751901150,"{'id': 'TTHNKWGKR50FJ', 'name': 'Al Capone Blue Non Filter 10pk'}",DC Grocery Cash & Carry,
,,,,,COFFEE MATE PWDR 12/6 OZ,False,50000300600,,DC Grocery Cash & Carry,No candidates found for receipt item: COFFEE MATE PWDR 12/6 OZ
29,85.0,"Matched brand 'Pepperidge Farm', product 'Milano Dark Chocolate Cookies', and size '6 oz'.",,,PEPP MILANO 1T,True,1410007412,"{'id': 29, 'name': None}",DC Grocery Cash & Carry,
XWN2M7QJCMNZY,85.0,"Matched brand 'Goldfish', product 'Cheddar Snack Crackers', and size '6.6 oz'.",Goldfish Pepperidge Farm Baked | Cheddar Snack Crackers - 6.6 Oz,Goldfish cheddar 6.6oz,PEPP GOLD FISH ORG 1T,True,1410008550,"{'id': 'XWN2M7QJCMNZY', 'name': 'Goldfish Pepperidge Farm Baked | Cheddar Snack Crackers - 6.6 Oz'}",DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Lance', product 'Toasty Peanut Butter Sandwich Snack Crackers', and size '10 CT'. Alternate name aligned closely.",,,LANCE TOASTY PEANUT BUTTER 10 CT,True,7641090615,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
7,85.0,"Matched brand 'Lance', product 'Real Cheddar Cheese Crackers', and count '10 CT'.",,,LANCE LC CHIVES 10 CT,True,7641090616,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
10,95.0,"Matched brand 'Lance', product 'Toast Chee Peanut Butter', and quantity '10 CT'. Alternate name closely aligned.",,,LANCE TOST CHEE PEANUT BUTTER 10 CT,True,7641090610,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,NABISCO FIG NEWTON 12/2 OZ,True,4400008844,,DC Grocery Cash & Carry,
V4ESQ63C8FXZY,95.0,"Matched brand 'Oreo', product 'Chocolate Sandwich Cookies', and size '2.4 oz'. Alternate name closely aligned.",Oreo Chocolate Sandwich Cookies - Snack Pack | 2.4 Ounce,Oreo 6s 2.4oz,OREO COOKIES 30/2.4 OZ,True,4400004703,"{'id': 'V4ESQ63C8FXZY', 'name': 'Oreo Chocolate Sandwich Cookies - Snack Pack | 2.4 Ounce'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PEPP GINGERMAN 1T,True,1410007445,,DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Lance', product 'Malt Peanut Butter', and quantity '10 CT'. Alternate name closely aligned.",,,LANCE MALT PEANUT BUTTER 10 CT,True,7641090611,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PEPP CAPTIVA 1T,True,1410008203,,DC Grocery Cash & Carry,
7,85.0,"Matched brand 'Lance', product 'Real Cheddar Cheese Crackers', and quantity '8CT'.",,,LANCE CHDDAR TOASTY 8CT,True,7641090516,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Lance', product 'Variety Pack', and size '8CT'. Alternate name closely related.",,,LANCE VARIETY PACK 8CT,True,7641090433,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,NABISCO OREO DBL STUFF 10/4 OZ,True,4400002953,,DC Grocery Cash & Carry,
RB4SBF3BQQ6S4,85.0,"Matched brand 'Act II', product 'Butter Lovers Microwave Popcorn', and size '2.75 oz'. Alternate name provided a close match.",Act II Butter Lovers Microwave Popcorn | 3-Count 2.75-oz. Bags,Ace 2 butter lover 8.25oz,ACT II LITE BUTTER 18/2.75 OZ,True,7615023244,"{'id': 'RB4SBF3BQQ6S4', 'name': 'Act II Butter Lovers Microwave Popcorn | 3-Count 2.75-oz. Bags'}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Lance', product 'Cream Cheese & Chives', and quantity '8CT'. Alternate name provided additional confirmation.",,,LANCE CRM CHS 8CT,True,7641052260,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Lance', product 'Malt with Peanut Butter', and quantity '8CT'. Alternate name provided additional confirmation.",,,LANCE MALT 8CT,True,7641090140,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Lance', product 'Toasty Peanut Butter Sandwich Snack Crackers', and count '10 CT'. Alternate name closely related.",,,LANCE TOASTY CHDR 10 CT,True,7641090624,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,HOSTESSJM ICED HNY BUN 6CT,True,88810913051,,DC Grocery Cash & Carry,
BPKES9A6DK6B0,95.0,"Matched brand 'Hostess', product 'Chocolate Donettes', and quantity '10 CT'. Alternate name closely related.",Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts,Host choc donett 3oz,HOSTESS DB CHOCO DONETTES 10 CT,True,88810913027,"{'id': 'BPKES9A6DK6B0', 'name': 'Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts'}",DC Grocery Cash & Carry,
C40GQGTW63BD0,85.0,"Matched brand 'Hostess', product 'Blueberry Muffin', and quantity '3CT'. Alternate name included relevant keywords.",Hostess Jumbo Blueberry Muffin,Host muffin blueberry 5oz,HOSTESS BLUEBERRY MUFFIN 3CT,True,88810901183,"{'id': 'C40GQGTW63BD0', 'name': 'Hostess Jumbo Blueberry Muffin'}",DC Grocery Cash & Carry,
A1MW2XSCCYE04,85.0,"Matched brand 'Hostess', product 'Cupcakes', and size '6T'. Alternate name closely related.",Hostess Chocolate Cupcakes Single Serve | 2 Count | 3.17 Oz,host cup cakes 90g,HOSTESS BIRTHDAY CUP CAKES 6T,True,88810901211,"{'id': 'A1MW2XSCCYE04', 'name': 'Hostess Chocolate Cupcakes Single Serve | 2 Count | 3.17 Oz'}",DC Grocery Cash & Carry,
,,,,,HOSTESS STRAWBERRY CUPCAKE 6/2T,False,88810925665,,DC Grocery Cash & Carry,No candidates found for receipt item: HOSTESS STRAWBERRY CUPCAKE 6/2T
,,,,,MRS FRESH PINK SNOWBALLS 8/4.25 OZ,False,7225091582,,DC Grocery Cash & Carry,No candidates found for receipt item: MRS FRESH PINK SNOWBALLS 8/4.25 OZ
,,,,,7 DAYS CROISSANT W/VANILLA 6/2.65 OZ,False,4879499200,,DC Grocery Cash & Carry,No candidates found for receipt item: 7 DAYS CROISSANT W/VANILLA 6/2.65 OZ
,,,,,HOSTESS CHOCOLATE LOVERS TWINKIES 6CT,False,88810925766,,DC Grocery Cash & Carry,No candidates found for receipt item: HOSTESS CHOCOLATE LOVERS TWINKIES 6CT
,0.0,No reasonable match found based on the provided receipt item description.,,,HOSTESS BOUNCERS MINI TWINKIES 8/2.3 OZ,True,88810925106,,DC Grocery Cash & Carry,
Z464SW060AP10,85.0,"Matched brand 'Kool-Aid', product 'Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix', and size '0.13 oz'. Alternate name closely aligned.",Kool-Aid Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix | 0.13 Oz Packet,kool aid 0.13oz,KOOL-AID ENVELOP 48CT,True,,"{'id': 'Z464SW060AP10', 'name': 'Kool-Aid Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix | 0.13 Oz Packet'}",DC Grocery Cash & Carry,
,,,,,MR FRESHLEYS CREAMY HONEY BUN 9 CT,False,7225007724,,DC Grocery Cash & Carry,No candidates found for receipt item: MR FRESHLEYS CREAMY HONEY BUN 9 CT
,,,,,MRS FRESHLEYS ICED HONEY BUN 6/6 OZ,False,7225008765,,DC Grocery Cash & Carry,No candidates found for receipt item: MRS FRESHLEYS ICED HONEY BUN 6/6 OZ
,0.0,No reasonable match found in the available inventory items.,,,T-SHIRT BLACK 1/6 LARGE BAG,True,7175703001,,DC Grocery Cash & Carry,
,0.0,No reasonable match found in the available inventory items.,,,PLASTIC 2 BOTTLE LIQ BAG 800CT,True,7175703014,,DC Grocery Cash & Carry,
,,,,,SHOPPING BAG PLASTIC SMALL 1200/CS,False,VB1110,,DC Grocery Cash & Carry,No candidates found for receipt item: SHOPPING BAG PLASTIC SMALL 1200/CS
,,,,,AMYKCTHN MAC&3 CHEESE BOWL 6/8.25 OZ,False,4227201320,,DC Grocery Cash & Carry,No candidates found for receipt item: AMYKCTHN MAC&3 CHEESE BOWL 6/8.25 OZ
,0.0,No reasonable match found based on available inventory items.,,,TGI FRDYS MOZZ STICK 3/30 OZ,True,4670406851,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,AMY RSTD VEG PIZZA 4/12 OZ,True,4227200103,,DC Grocery Cash & Carry,
W1APZYP0A1N7E,85.0,"Matched brand 'Hostess', product 'Double Chocolate Mega Muffin', and size '5.5 oz'. Alt name closely related.",Hostess Double Chocolate Mega Muffin 5.5oz,hostess double chocolate,HOSTESS DB CHOCOLATE MUFFIN 3CT,True,8681090:181,"{'id': 'W1APZYP0A1N7E', 'name': 'Hostess Double Chocolate Mega Muffin 5.5oz'}",,
407,85.0,"Matched brand 'Black & Mild', product 'Jazz Plastic Tip', and quantity '25CT'. Alternate name closely related.",,,BLACK & M ORIGINAL NP/PTIP 25CT,True,07013783995,"{'id': 407, 'name': None}",,
,,,,,PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/120Z,False,08087819563,,,No candidates found for receipt item: PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/120Z
,,,,,AMYKCTHNCHILI MAC BOWL 6/9OZ,False,4227201057,,DC Grocery Cash & Carry,No candidates found for receipt item: AMYKCTHNCHILI MAC BOWL 6/9OZ
,,,,,AMYKCTHN TOFU 6/14OZ,False,4227200054,,DC Grocery Cash & Carry,No candidates found for receipt item: AMYKCTHN TOFU 6/14OZ
,0.0,"No reasonable match found based on brand, product name, or size.",,,EGGO BLUEBERRY PANCAKES 4/ 14.8OZ,True,3800034895,,DC Grocery Cash & Carry,
,,,,,MATCHES,False,07521800196,,,No candidates found for receipt item: MATCHES
8.5,85.0,"Matched brand 'Skittles', product 'Sour', and size '1.80 oz'. No exact match found, but closest match based on size and flavor.",,,KITTLES SOUR 1.80Z 24CT,True,04000001266,"{'id': 8.5, 'name': None}",,
,,,,,BIC LIGHTERS DISPLAY/ 50+3 FREE,False,7033064480,,DC Grocery Cash & Carry,No candidates found for receipt item: BIC LIGHTERS DISPLAY/ 50+3 FREE
,0.0,No reasonable match found based on brand and product name.,,,EGGO BLUEBERRY PANCAKES 4/ 14.80Z,True,03800034895,,,
0,85.0,"Matched brand 'Duracell', product 'AAA Batteries', and size '2 Pack'. Alternate name aligned closely.",,,DURACELL AAA-2PK (USA) BOX/18CT,True,41333151618,,DC Grocery Cash & Carry,
,0.0,No reasonable match found in the available inventory items.,,,T-SHIRT BLACK 1/8 MEDIUM BAG,True,7175703013,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the available inventory items.,,,OFF BACKYARD CITRONELA CANDLE 2/23 OZ,True,4650075007,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,BLACK XX HD SMALL BAGS 1/1200 CT,True,7175703005,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,OFF ACTIVE INSECT REPELLENT UNSC.6/6OZ,True,4650001810,,DC Grocery Cash & Carry,
0190YVVMMHPYJ,95.0,Matched product 'Fruit Gushers Tropical' and size '4.25 oz'.,Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS TROPICAL,True,01600017031,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",,
,0.0,No reasonable match found in the available inventory items.,,,MK WINDPROOF JET LIGHTERS 50CT,True,10855553008242,,DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'DURACELL D-2PK (USA) BOX/6CT'.,,,DURACELL D-2PK (USA) BOX/6CT,True,41333085616,,DC Grocery Cash & Carry,
,0.0,No matching inventory item found based on the provided receipt item description.,,,KRAZY GLUE TUBE 12CT,True,70158112054,,DC Grocery Cash & Carry,
,,,,,MATCHES 5CT,False,7521800196,,DC Grocery Cash & Carry,No candidates found for receipt item: MATCHES 5CT
,,,,,LIBERTY DISPOSABLE LIGHTERS BOX/50CT,False,83096101131,,DC Grocery Cash & Carry,No candidates found for receipt item: LIBERTY DISPOSABLE LIGHTERS BOX/50CT
,0.0,No reasonable match found based on available inventory items.,,,COMBAT ROACH KILLING BAIT 1/8 CT,True,2340041913,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the receipt item description.,,,BLUE PALM GLOVE 10T,True,84997905063,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,ZYRTEC TABLETS FOR ADULTS ALLERGY 4/14CT,True,31254720432,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,DOVE SOAP PINK 48/135GRM,True,57501056349283,,DC Grocery Cash & Carry,
1801,85.0,"Matched brand 'Benadryl', product 'Children's Allergy Relief Liquid', and size '8 fl oz'. Alternate name closely related.",,,BENADRYL CHILD ALLERGY LIQ BBL GUM 3/4OZ,True,35058053504,"{'id': 1801, 'name': None}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,TYLENOL INFANT DROPS GRAPE 6/1 OZ,True,30045012230,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, or size.",,,PEPTO BISMOL TABLETS 6/30CT,True,30149003977,,DC Grocery Cash & Carry,
,,,,,PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/12OZ,False,8087819563,,DC Grocery Cash & Carry,No candidates found for receipt item: PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/12OZ
,,,,,CORTIZONE 10 CREAM MAX STRENGTH 4/1 OZ,False,4116700250,,DC Grocery Cash & Carry,No candidates found for receipt item: CORTIZONE 10 CREAM MAX STRENGTH 4/1 OZ
7,95.0,"Matched brand 'Clear Eyes', product 'Lubricant Redness Relief Handy Pocket Pal Eye Drops', and size '0.2 oz'. Alternate name closely aligned.",,,CLEAR EYES POCKET PAL 12/.2 OZ,True,30074254128,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
,,,,,5 HOURS ENERGY EX-STR BERRY 12/2 OZ,False,71941070012,,DC Grocery Cash & Carry,No candidates found for receipt item: 5 HOURS ENERGY EX-STR BERRY 12/2 OZ
TMEVWACM8XB90,85.0,"Matched brand 'Tylenol', product 'Children's Liquid Oral Suspension', and size '4 oz'. Alternate name partially aligned.",Tylenol Children's Liquid Oral Suspension Medicine | Acetaminophen Pain Reliever & Fever Reducer For Cold + Flu Symptoms & Sore,child Tylenol 2-11 pain 4oz,TYLENOL CHILD BUBBLE GUM SUSP 3/4OZ,True,30045040704,"{'id': 'TMEVWACM8XB90', 'name': ""Tylenol Children's Liquid Oral Suspension Medicine | Acetaminophen Pain Reliever & Fever Reducer For Cold + Flu Symptoms & Sore""}",DC Grocery Cash & Carry,
